# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,2.00,3.00,6.00,2.00,0.00,540.00,99.00,1198.00,1468.00
1.00,1.00,3.00,2.00,0.00,0.00,436.00,99.00,1098.00,1316.00
2.00,2.00,3.00,7.00,3.00,1.00,276.00,99.00,1223.00,1361.00
3.00,3.00,0.00,9.00,0.00,1.00,154.00,99.00,1273.00,1350.00
4.00,0.00,3.00,6.00,1.00,1.00,414.00,99.00,1198.00,1405.00
5.00,2.00,3.00,4.00,1.00,0.00,442.00,99.00,1148.00,1369.00
6.00,1.00,2.00,10.00,3.00,1.00,582.00,99.00,1298.00,1589.00
7.00,2.00,2.00,0.00,2.00,1.00,716.00,99.00,1048.00,1406.00
8.00,2.00,1.00,5.00,3.00,1.00,284.00,99.00,1173.00,1315.00
9.00,0.00,2.00,2.00,2.00,0.00,542.00,99.00,1098.00,1369.00
10.00,2.00,2.00,5.00,2.00,1.00,544.00,99.00,1173.00,1445.00
11.00,3.00,2.00,6.00,1.00,1.00,508.00,99.00,1198.00,1452.00
12.00,3.00,3.00,8.00,0.00,1.00,338.00,99.00,1248.00,1417.00
13.00,2.00,0.00,2.00,2.00,1.00,232.00,99.00,1098.00,1214.00
14.00,2.00,3.00,8.00,3.00,1.00,408.00,99.00,1248.00,1452.00
15.00,2.00,3.00,9.00,1.00,0.00,444.00,99.00,1273.00,1495.00
16.00,2.00,3.00,3.00,3.00,1.00,880.00,99.00,1123.00,1563.00
17.00,1.00,0.00,7.00,2.00,1.00,144.00,99.00,1223.00,1295.00
18.00,1.00,0.00,10.00,2.00,1.00,212.00,99.00,1298.00,1404.00
19.00,0.00,1.00,5.00,3.00,0.00,268.00,99.00,1173.00,1307.00
20.00,2.00,3.00,2.00,3.00,1.00,650.00,99.00,1098.00,1423.00
21.00,3.00,0.00,2.00,2.00,0.00,306.00,99.00,1098.00,1251.00
22.00,2.00,2.00,6.00,2.00,1.00,392.00,99.00,1198.00,1394.00
23.00,0.00,2.00,7.00,0.00,1.00,256.00,99.00,1223.00,1351.00
24.00,0.00,0.00,7.00,0.00,1.00,206.00,99.00,1223.00,1326.00
25.00,0.00,2.00,8.00,0.00,1.00,352.00,99.00,1248.00,1424.00
26.00,3.00,1.00,4.00,3.00,0.00,214.00,99.00,1148.00,1255.00
27.00,1.00,2.00,4.00,2.00,0.00,378.00,99.00,1148.00,1337.00
28.00,2.00,2.00,0.00,2.00,1.00,408.00,99.00,1048.00,1252.00
29.00,1.00,1.00,1.00,1.00,0.00,222.00,99.00,1073.00,1184.00
30.00,0.00,1.00,10.00,3.00,0.00,284.00,99.00,1298.00,1440.00
31.00,1.00,1.00,8.00,3.00,1.00,232.00,99.00,1248.00,1364.00
