# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,0.00,0.00,5.00,2.00,0.00,156.00,99.00,1173.00,1251.00
1.00,3.00,2.00,7.00,1.00,1.00,344.00,99.00,1223.00,1395.00
2.00,0.00,1.00,10.00,1.00,1.00,130.00,99.00,1298.00,1363.00
3.00,1.00,1.00,3.00,3.00,1.00,172.00,99.00,1123.00,1209.00
4.00,1.00,1.00,5.00,3.00,1.00,206.00,99.00,1173.00,1276.00
5.00,1.00,0.00,0.00,0.00,0.00,158.00,99.00,1048.00,1127.00
6.00,2.00,3.00,10.00,3.00,1.00,612.00,99.00,1298.00,1604.00
7.00,1.00,0.00,1.00,2.00,1.00,88.00,99.00,1073.00,1117.00
8.00,2.00,2.00,7.00,2.00,1.00,328.00,99.00,1223.00,1387.00
9.00,1.00,2.00,5.00,3.00,1.00,308.00,99.00,1173.00,1327.00
10.00,1.00,2.00,2.00,3.00,1.00,436.00,99.00,1098.00,1316.00
11.00,2.00,0.00,9.00,0.00,0.00,116.00,99.00,1273.00,1331.00
12.00,3.00,1.00,9.00,3.00,0.00,170.00,99.00,1273.00,1358.00
13.00,1.00,2.00,10.00,3.00,1.00,460.00,99.00,1298.00,1528.00
14.00,2.00,2.00,10.00,2.00,1.00,538.00,99.00,1298.00,1567.00
15.00,1.00,0.00,0.00,2.00,1.00,140.00,99.00,1048.00,1118.00
16.00,0.00,3.00,6.00,2.00,0.00,398.00,99.00,1198.00,1397.00
17.00,3.00,0.00,9.00,2.00,0.00,172.00,99.00,1273.00,1359.00
18.00,1.00,3.00,6.00,2.00,1.00,374.00,99.00,1198.00,1385.00
19.00,0.00,3.00,0.00,0.00,0.00,494.00,99.00,1048.00,1295.00
20.00,2.00,3.00,1.00,3.00,1.00,286.00,99.00,1073.00,1216.00
21.00,3.00,2.00,6.00,1.00,1.00,348.00,99.00,1198.00,1372.00
22.00,1.00,2.00,3.00,3.00,1.00,448.00,99.00,1123.00,1347.00
23.00,2.00,2.00,4.00,0.00,0.00,490.00,99.00,1148.00,1393.00
24.00,0.00,0.00,1.00,0.00,1.00,104.00,99.00,1073.00,1125.00
25.00,0.00,2.00,0.00,1.00,0.00,352.00,99.00,1048.00,1224.00
26.00,1.00,1.00,2.00,1.00,0.00,180.00,99.00,1098.00,1188.00
27.00,2.00,1.00,4.00,1.00,0.00,108.00,99.00,1148.00,1202.00
28.00,1.00,3.00,7.00,0.00,0.00,384.00,99.00,1223.00,1415.00
29.00,3.00,2.00,4.00,2.00,0.00,414.00,99.00,1148.00,1355.00
30.00,3.00,3.00,9.00,3.00,0.00,418.00,99.00,1273.00,1482.00
31.00,3.00,2.00,3.00,2.00,0.00,590.00,99.00,1123.00,1418.00
