# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,3.00,3.00,4.00,1.00,0.00,464.00,99.00,1148.00,1380.00
1.00,3.00,1.00,0.00,1.00,1.00,148.00,99.00,1048.00,1122.00
2.00,0.00,3.00,5.00,3.00,0.00,332.00,99.00,1173.00,1339.00
3.00,3.00,1.00,8.00,1.00,1.00,304.00,99.00,1248.00,1400.00
4.00,2.00,1.00,8.00,1.00,0.00,248.00,99.00,1248.00,1372.00
5.00,0.00,1.00,8.00,1.00,1.00,210.00,99.00,1248.00,1353.00
6.00,2.00,1.00,2.00,3.00,1.00,272.00,99.00,1098.00,1234.00
7.00,3.00,1.00,6.00,1.00,1.00,208.00,99.00,1198.00,1302.00
8.00,0.00,0.00,8.00,2.00,0.00,302.00,99.00,1248.00,1399.00
9.00,3.00,1.00,10.00,3.00,0.00,264.00,99.00,1298.00,1430.00
10.00,3.00,2.00,8.00,1.00,1.00,564.00,99.00,1248.00,1530.00
11.00,3.00,3.00,8.00,0.00,1.00,378.00,99.00,1248.00,1437.00
12.00,2.00,0.00,4.00,2.00,1.00,204.00,99.00,1148.00,1250.00
13.00,2.00,1.00,2.00,3.00,1.00,220.00,99.00,1098.00,1208.00
14.00,0.00,2.00,4.00,2.00,0.00,572.00,99.00,1148.00,1434.00
15.00,0.00,3.00,2.00,1.00,1.00,418.00,99.00,1098.00,1307.00
16.00,0.00,1.00,4.00,3.00,0.00,272.00,99.00,1148.00,1284.00
17.00,1.00,2.00,3.00,0.00,0.00,548.00,99.00,1123.00,1397.00
18.00,2.00,0.00,1.00,0.00,0.00,264.00,99.00,1073.00,1205.00
19.00,1.00,1.00,2.00,3.00,1.00,326.00,99.00,1098.00,1261.00
20.00,1.00,0.00,5.00,0.00,0.00,238.00,99.00,1173.00,1292.00
21.00,3.00,3.00,6.00,1.00,0.00,432.00,99.00,1198.00,1414.00
22.00,3.00,0.00,5.00,0.00,1.00,218.00,99.00,1173.00,1282.00
23.00,1.00,2.00,4.00,0.00,0.00,470.00,99.00,1148.00,1383.00
24.00,2.00,3.00,6.00,3.00,1.00,448.00,99.00,1198.00,1422.00
25.00,1.00,1.00,1.00,3.00,1.00,266.00,99.00,1073.00,1206.00
26.00,1.00,1.00,9.00,1.00,0.00,230.00,99.00,1273.00,1388.00
27.00,0.00,1.00,10.00,3.00,0.00,260.00,99.00,1298.00,1428.00
28.00,3.00,0.00,4.00,0.00,1.00,270.00,99.00,1148.00,1283.00
29.00,0.00,3.00,1.00,-1.00,0.00,1000.00,99.00,1073.00,1573.00
30.00,1.00,0.00,1.00,2.00,1.00,240.00,99.00,1073.00,1193.00
31.00,2.00,3.00,7.00,3.00,1.00,648.00,99.00,1223.00,1547.00
32.00,3.00,0.00,9.00,0.00,1.00,260.00,99.00,1273.00,1403.00
33.00,2.00,0.00,8.00,2.00,1.00,218.00,99.00,1248.00,1357.00
34.00,2.00,0.00,3.00,2.00,1.00,258.00,99.00,1123.00,1252.00
35.00,0.00,2.00,4.00,3.00,0.00,518.00,99.00,1148.00,1407.00
36.00,3.00,2.00,3.00,3.00,0.00,644.00,99.00,1123.00,1445.00
37.00,2.00,1.00,5.00,3.00,1.00,210.00,99.00,1173.00,1278.00
38.00,3.00,1.00,1.00,1.00,1.00,280.00,99.00,1073.00,1213.00
39.00,2.00,1.00,10.00,1.00,0.00,252.00,99.00,1298.00,1424.00
40.00,3.00,3.00,5.00,0.00,1.00,538.00,99.00,1173.00,1442.00
41.00,0.00,3.00,5.00,3.00,0.00,750.00,99.00,1173.00,1548.00
42.00,0.00,0.00,10.00,0.00,1.00,232.00,99.00,1298.00,1414.00
43.00,1.00,3.00,5.00,2.00,1.00,548.00,99.00,1173.00,1447.00
44.00,3.00,3.00,10.00,0.00,1.00,628.00,99.00,1298.00,1612.00
45.00,2.00,0.00,2.00,0.00,0.00,276.00,99.00,1098.00,1236.00
46.00,2.00,0.00,8.00,0.00,0.00,212.00,99.00,1248.00,1354.00
47.00,0.00,2.00,8.00,0.00,1.00,440.00,99.00,1248.00,1468.00
48.00,3.00,3.00,3.00,0.00,1.00,582.00,99.00,1123.00,1414.00
49.00,2.00,3.00,9.00,0.00,0.00,544.00,99.00,1273.00,1545.00
50.00,3.00,1.00,2.00,3.00,0.00,206.00,99.00,1098.00,1201.00
51.00,2.00,3.00,6.00,3.00,1.00,454.00,99.00,1198.00,1425.00
52.00,1.00,0.00,3.00,2.00,1.00,172.00,99.00,1123.00,1209.00
53.00,2.00,2.00,8.00,2.00,1.00,420.00,99.00,1248.00,1458.00
54.00,1.00,3.00,4.00,1.00,0.00,596.00,99.00,1148.00,1446.00
55.00,2.00,1.00,10.00,1.00,0.00,182.00,99.00,1298.00,1389.00
56.00,3.00,1.00,4.00,3.00,0.00,238.00,99.00,1148.00,1267.00
57.00,3.00,0.00,8.00,2.00,0.00,292.00,99.00,1248.00,1394.00
58.00,0.00,1.00,8.00,1.00,1.00,184.00,99.00,1248.00,1340.00
59.00,2.00,1.00,8.00,3.00,1.00,176.00,99.00,1248.00,1336.00
60.00,3.00,1.00,6.00,1.00,1.00,198.00,99.00,1198.00,1297.00
61.00,3.00,3.00,7.00,0.00,1.00,526.00,99.00,1223.00,1486.00
62.00,0.00,3.00,1.00,1.00,1.00,408.00,99.00,1073.00,1277.00
63.00,3.00,2.00,10.00,3.00,0.00,496.00,99.00,1298.00,1546.00
64.00,3.00,2.00,3.00,2.00,0.00,574.00,99.00,1123.00,1410.00
65.00,2.00,3.00,3.00,1.00,0.00,558.00,99.00,1123.00,1402.00
66.00,3.00,2.00,4.00,2.00,0.00,550.00,99.00,1148.00,1423.00
67.00,0.00,3.00,10.00,2.00,0.00,524.00,99.00,1298.00,1560.00
68.00,3.00,1.00,7.00,3.00,0.00,292.00,99.00,1223.00,1369.00
69.00,2.00,0.00,4.00,0.00,0.00,160.00,99.00,1148.00,1228.00
70.00,0.00,0.00,0.00,0.00,1.00,244.00,99.00,1048.00,1170.00
71.00,2.00,1.00,4.00,3.00,1.00,216.00,99.00,1148.00,1256.00
72.00,2.00,2.00,7.00,2.00,1.00,480.00,99.00,1223.00,1463.00
73.00,3.00,0.00,7.00,0.00,1.00,260.00,99.00,1223.00,1353.00
74.00,0.00,0.00,3.00,2.00,0.00,206.00,99.00,1123.00,1226.00
75.00,3.00,1.00,3.00,3.00,0.00,232.00,99.00,1123.00,1239.00
76.00,1.00,2.00,7.00,3.00,1.00,626.00,99.00,1223.00,1536.00
77.00,0.00,2.00,2.00,3.00,0.00,896.00,99.00,1098.00,1546.00
78.00,3.00,2.00,8.00,2.00,0.00,496.00,99.00,1248.00,1496.00
79.00,0.00,0.00,9.00,0.00,1.00,330.00,99.00,1273.00,1438.00
80.00,1.00,1.00,6.00,1.00,0.00,292.00,99.00,1198.00,1344.00
81.00,2.00,3.00,4.00,3.00,1.00,582.00,99.00,1148.00,1439.00
82.00,0.00,0.00,4.00,2.00,0.00,240.00,99.00,1148.00,1268.00
83.00,0.00,0.00,0.00,0.00,1.00,172.00,99.00,1048.00,1134.00
84.00,0.00,1.00,5.00,1.00,1.00,196.00,99.00,1173.00,1271.00
85.00,0.00,0.00,4.00,2.00,0.00,178.00,99.00,1148.00,1237.00
86.00,3.00,1.00,8.00,3.00,0.00,314.00,99.00,1248.00,1405.00
87.00,1.00,2.00,4.00,2.00,0.00,470.00,99.00,1148.00,1383.00
88.00,1.00,0.00,2.00,0.00,0.00,258.00,99.00,1098.00,1227.00
89.00,2.00,0.00,10.00,0.00,0.00,196.00,99.00,1298.00,1396.00
90.00,1.00,3.00,6.00,2.00,1.00,470.00,99.00,1198.00,1433.00
91.00,3.00,2.00,5.00,2.00,0.00,396.00,99.00,1173.00,1371.00
92.00,1.00,0.00,4.00,0.00,0.00,206.00,99.00,1148.00,1251.00
93.00,2.00,0.00,6.00,2.00,1.00,222.00,99.00,1198.00,1309.00
94.00,2.00,2.00,10.00,1.00,0.00,566.00,99.00,1298.00,1581.00
95.00,3.00,2.00,2.00,2.00,0.00,596.00,99.00,1098.00,1396.00
96.00,3.00,3.00,7.00,0.00,1.00,218.00,99.00,1223.00,1332.00
97.00,1.00,0.00,0.00,0.00,0.00,250.00,99.00,1048.00,1173.00
98.00,1.00,1.00,0.00,3.00,1.00,196.00,99.00,1048.00,1146.00
99.00,1.00,2.00,6.00,3.00,1.00,474.00,99.00,1198.00,1435.00
100.00,1.00,2.00,5.00,3.00,1.00,634.00,99.00,1173.00,1490.00
101.00,1.00,2.00,3.00,3.00,1.00,596.00,99.00,1123.00,1421.00
102.00,1.00,0.00,5.00,0.00,0.00,288.00,99.00,1173.00,1317.00
103.00,2.00,2.00,0.00,2.00,1.00,336.00,99.00,1048.00,1216.00
104.00,1.00,2.00,1.00,0.00,0.00,640.00,99.00,1073.00,1393.00
105.00,1.00,3.00,4.00,1.00,0.00,458.00,99.00,1148.00,1377.00
106.00,0.00,0.00,3.00,2.00,0.00,194.00,99.00,1123.00,1220.00
107.00,1.00,3.00,10.00,0.00,0.00,586.00,99.00,1298.00,1591.00
108.00,0.00,0.00,5.00,0.00,1.00,154.00,99.00,1173.00,1250.00
109.00,2.00,0.00,9.00,2.00,1.00,356.00,99.00,1273.00,1451.00
110.00,0.00,3.00,4.00,2.00,0.00,772.00,99.00,1148.00,1534.00
111.00,0.00,1.00,2.00,1.00,1.00,354.00,99.00,1098.00,1275.00
112.00,3.00,2.00,7.00,1.00,1.00,408.00,99.00,1223.00,1427.00
113.00,3.00,2.00,0.00,1.00,1.00,512.00,99.00,1048.00,1304.00
114.00,2.00,1.00,2.00,3.00,1.00,294.00,99.00,1098.00,1245.00
115.00,1.00,0.00,5.00,0.00,0.00,162.00,99.00,1173.00,1254.00
116.00,1.00,3.00,9.00,0.00,0.00,578.00,99.00,1273.00,1562.00
117.00,0.00,2.00,0.00,1.00,0.00,550.00,99.00,1048.00,1323.00
118.00,1.00,0.00,9.00,2.00,1.00,250.00,99.00,1273.00,1398.00
119.00,3.00,3.00,7.00,1.00,0.00,678.00,99.00,1223.00,1562.00
120.00,0.00,1.00,5.00,1.00,1.00,208.00,99.00,1173.00,1277.00
