# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,2.00,1.00,3.00,1.00,0.00,234.00,99.00,1123.00,1240.00
1.00,1.00,3.00,8.00,2.00,1.00,626.00,99.00,1248.00,1561.00
2.00,0.00,1.00,9.00,1.00,1.00,244.00,99.00,1273.00,1395.00
3.00,3.00,0.00,0.00,0.00,1.00,284.00,99.00,1048.00,1190.00
4.00,1.00,3.00,9.00,3.00,0.00,460.00,99.00,1273.00,1503.00
5.00,1.00,1.00,1.00,3.00,1.00,216.00,99.00,1073.00,1181.00
6.00,2.00,1.00,1.00,3.00,1.00,200.00,99.00,1073.00,1173.00
7.00,3.00,0.00,2.00,0.00,1.00,250.00,99.00,1098.00,1223.00
8.00,1.00,0.00,9.00,0.00,0.00,208.00,99.00,1273.00,1377.00
9.00,3.00,1.00,0.00,3.00,0.00,266.00,99.00,1048.00,1181.00
10.00,0.00,2.00,6.00,0.00,1.00,342.00,99.00,1198.00,1369.00
11.00,0.00,0.00,5.00,0.00,1.00,174.00,99.00,1173.00,1260.00
12.00,0.00,1.00,3.00,3.00,0.00,224.00,99.00,1123.00,1235.00
13.00,2.00,0.00,2.00,2.00,1.00,240.00,99.00,1098.00,1218.00
14.00,0.00,0.00,10.00,0.00,1.00,238.00,99.00,1298.00,1417.00
15.00,2.00,0.00,8.00,0.00,0.00,238.00,99.00,1248.00,1367.00
16.00,3.00,1.00,0.00,1.00,1.00,164.00,99.00,1048.00,1130.00
17.00,2.00,3.00,8.00,3.00,1.00,504.00,99.00,1248.00,1500.00
18.00,3.00,2.00,0.00,1.00,1.00,350.00,99.00,1048.00,1223.00
19.00,1.00,3.00,0.00,2.00,1.00,302.00,99.00,1048.00,1199.00
20.00,3.00,2.00,0.00,1.00,1.00,344.00,99.00,1048.00,1220.00
21.00,3.00,0.00,7.00,2.00,0.00,240.00,99.00,1223.00,1343.00
22.00,3.00,3.00,5.00,1.00,0.00,390.00,99.00,1173.00,1368.00
23.00,2.00,0.00,10.00,0.00,0.00,208.00,99.00,1298.00,1402.00
24.00,3.00,1.00,3.00,3.00,0.00,296.00,99.00,1123.00,1271.00
25.00,3.00,3.00,0.00,2.00,0.00,598.00,99.00,1048.00,1347.00
26.00,0.00,0.00,2.00,0.00,1.00,232.00,99.00,1098.00,1214.00
27.00,2.00,0.00,9.00,0.00,0.00,238.00,99.00,1273.00,1392.00
28.00,1.00,3.00,5.00,2.00,1.00,336.00,99.00,1173.00,1341.00
29.00,0.00,0.00,3.00,0.00,1.00,222.00,99.00,1123.00,1234.00
30.00,1.00,1.00,4.00,1.00,0.00,258.00,99.00,1148.00,1277.00
31.00,3.00,2.00,1.00,1.00,1.00,456.00,99.00,1073.00,1301.00
32.00,3.00,2.00,4.00,2.00,0.00,374.00,99.00,1148.00,1335.00
33.00,1.00,1.00,3.00,3.00,1.00,274.00,99.00,1123.00,1260.00
34.00,0.00,0.00,0.00,0.00,1.00,264.00,99.00,1048.00,1180.00
35.00,3.00,1.00,1.00,1.00,1.00,240.00,99.00,1073.00,1193.00
36.00,2.00,1.00,3.00,3.00,1.00,234.00,99.00,1123.00,1240.00
37.00,2.00,1.00,0.00,3.00,1.00,232.00,99.00,1048.00,1164.00
38.00,2.00,1.00,6.00,3.00,1.00,210.00,99.00,1198.00,1303.00
39.00,3.00,2.00,8.00,2.00,0.00,472.00,99.00,1248.00,1484.00
40.00,3.00,1.00,10.00,1.00,1.00,236.00,99.00,1298.00,1416.00
41.00,0.00,0.00,3.00,0.00,1.00,244.00,99.00,1123.00,1245.00
42.00,3.00,3.00,9.00,2.00,0.00,384.00,99.00,1273.00,1465.00
43.00,2.00,2.00,7.00,1.00,0.00,352.00,99.00,1223.00,1399.00
44.00,0.00,2.00,9.00,1.00,0.00,482.00,99.00,1273.00,1514.00
45.00,0.00,3.00,8.00,3.00,0.00,494.00,99.00,1248.00,1495.00
46.00,1.00,0.00,2.00,0.00,0.00,242.00,99.00,1098.00,1219.00
47.00,3.00,2.00,5.00,2.00,0.00,408.00,99.00,1173.00,1377.00
48.00,3.00,2.00,10.00,1.00,1.00,378.00,99.00,1298.00,1487.00
49.00,3.00,1.00,8.00,1.00,1.00,252.00,99.00,1248.00,1374.00
50.00,1.00,2.00,4.00,1.00,0.00,390.00,99.00,1148.00,1343.00
51.00,1.00,0.00,4.00,2.00,1.00,238.00,99.00,1148.00,1267.00
52.00,2.00,2.00,9.00,0.00,0.00,554.00,99.00,1273.00,1550.00
53.00,1.00,0.00,2.00,0.00,0.00,226.00,99.00,1098.00,1211.00
54.00,2.00,0.00,8.00,0.00,0.00,266.00,99.00,1248.00,1381.00
55.00,0.00,0.00,10.00,0.00,1.00,244.00,99.00,1298.00,1420.00
56.00,2.00,3.00,0.00,3.00,1.00,370.00,99.00,1048.00,1233.00
57.00,3.00,1.00,10.00,3.00,0.00,278.00,99.00,1298.00,1437.00
58.00,2.00,1.00,8.00,1.00,0.00,278.00,99.00,1248.00,1387.00
59.00,2.00,3.00,6.00,3.00,1.00,326.00,99.00,1198.00,1361.00
60.00,2.00,2.00,10.00,0.00,0.00,382.00,99.00,1298.00,1489.00
61.00,2.00,2.00,1.00,2.00,1.00,334.00,99.00,1073.00,1240.00
62.00,2.00,2.00,8.00,3.00,0.00,440.00,99.00,1248.00,1468.00
63.00,2.00,1.00,1.00,3.00,1.00,246.00,99.00,1073.00,1196.00
64.00,3.00,2.00,2.00,2.00,0.00,452.00,99.00,1098.00,1324.00
65.00,1.00,0.00,3.00,0.00,0.00,210.00,99.00,1123.00,1228.00
66.00,2.00,0.00,6.00,0.00,0.00,252.00,99.00,1198.00,1324.00
67.00,2.00,3.00,4.00,1.00,0.00,524.00,99.00,1148.00,1410.00
68.00,0.00,0.00,10.00,0.00,1.00,190.00,99.00,1298.00,1393.00
69.00,3.00,2.00,6.00,1.00,1.00,346.00,99.00,1198.00,1371.00
70.00,0.00,1.00,6.00,1.00,1.00,226.00,99.00,1198.00,1311.00
71.00,1.00,3.00,8.00,1.00,0.00,512.00,99.00,1248.00,1504.00
72.00,3.00,2.00,3.00,2.00,0.00,494.00,99.00,1123.00,1370.00
73.00,0.00,2.00,4.00,2.00,0.00,438.00,99.00,1148.00,1367.00
74.00,2.00,1.00,6.00,3.00,1.00,238.00,99.00,1198.00,1317.00
75.00,1.00,3.00,2.00,2.00,1.00,480.00,99.00,1098.00,1338.00
76.00,2.00,0.00,8.00,0.00,0.00,268.00,99.00,1248.00,1382.00
77.00,3.00,2.00,0.00,2.00,0.00,472.00,99.00,1048.00,1284.00
78.00,3.00,3.00,8.00,0.00,1.00,488.00,99.00,1248.00,1492.00
79.00,3.00,3.00,10.00,3.00,0.00,484.00,99.00,1298.00,1540.00
80.00,0.00,2.00,1.00,0.00,1.00,340.00,99.00,1073.00,1243.00
81.00,1.00,2.00,4.00,1.00,0.00,396.00,99.00,1148.00,1346.00
82.00,2.00,1.00,10.00,3.00,1.00,216.00,99.00,1298.00,1406.00
83.00,0.00,1.00,3.00,3.00,0.00,250.00,99.00,1123.00,1248.00
84.00,1.00,1.00,5.00,3.00,1.00,218.00,99.00,1173.00,1282.00
85.00,2.00,1.00,1.00,3.00,1.00,286.00,99.00,1073.00,1216.00
