# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,0.00,1.00,9.00,1.00,1.00,104.00,99.00,1273.00,1325.00
1.00,1.00,3.00,3.00,2.00,1.00,200.00,99.00,1123.00,1223.00
2.00,0.00,3.00,1.00,1.00,1.00,270.00,99.00,1073.00,1208.00
3.00,2.00,3.00,1.00,3.00,1.00,270.00,99.00,1073.00,1208.00
4.00,0.00,2.00,5.00,3.00,0.00,294.00,99.00,1173.00,1320.00
5.00,1.00,3.00,7.00,2.00,1.00,364.00,99.00,1223.00,1405.00
6.00,3.00,3.00,0.00,0.00,1.00,220.00,99.00,1048.00,1158.00
7.00,2.00,2.00,4.00,2.00,1.00,226.00,99.00,1148.00,1261.00
8.00,1.00,1.00,5.00,1.00,0.00,152.00,99.00,1173.00,1249.00
9.00,2.00,0.00,5.00,2.00,1.00,92.00,99.00,1173.00,1219.00
10.00,0.00,2.00,8.00,0.00,1.00,234.00,99.00,1248.00,1365.00
11.00,1.00,0.00,8.00,2.00,1.00,130.00,99.00,1248.00,1313.00
12.00,2.00,0.00,4.00,2.00,1.00,120.00,99.00,1148.00,1208.00
13.00,2.00,2.00,1.00,2.00,1.00,236.00,99.00,1073.00,1191.00
14.00,0.00,0.00,10.00,0.00,1.00,170.00,99.00,1298.00,1383.00
15.00,3.00,0.00,2.00,0.00,1.00,122.00,99.00,1098.00,1159.00
16.00,2.00,1.00,3.00,3.00,1.00,110.00,99.00,1123.00,1178.00
17.00,2.00,0.00,8.00,2.00,1.00,142.00,99.00,1248.00,1319.00
18.00,1.00,0.00,2.00,0.00,0.00,124.00,99.00,1098.00,1160.00
19.00,0.00,2.00,7.00,0.00,1.00,228.00,99.00,1223.00,1337.00
20.00,2.00,0.00,8.00,2.00,1.00,102.00,99.00,1248.00,1299.00
21.00,0.00,2.00,4.00,0.00,1.00,218.00,99.00,1148.00,1257.00
22.00,0.00,2.00,9.00,0.00,1.00,256.00,99.00,1273.00,1401.00
23.00,1.00,3.00,2.00,2.00,1.00,336.00,99.00,1098.00,1266.00
24.00,3.00,3.00,3.00,0.00,1.00,238.00,99.00,1123.00,1242.00
25.00,0.00,0.00,3.00,0.00,1.00,136.00,99.00,1123.00,1191.00
26.00,0.00,0.00,1.00,0.00,1.00,130.00,99.00,1073.00,1138.00
27.00,1.00,0.00,1.00,2.00,1.00,130.00,99.00,1073.00,1138.00
28.00,1.00,1.00,9.00,3.00,1.00,146.00,99.00,1273.00,1346.00
29.00,2.00,3.00,7.00,3.00,1.00,310.00,99.00,1223.00,1378.00
30.00,1.00,1.00,5.00,3.00,1.00,114.00,99.00,1173.00,1230.00
31.00,1.00,2.00,7.00,3.00,1.00,178.00,99.00,1223.00,1312.00
32.00,3.00,2.00,4.00,1.00,1.00,222.00,99.00,1148.00,1259.00
33.00,2.00,3.00,8.00,3.00,1.00,218.00,99.00,1248.00,1357.00
34.00,2.00,1.00,8.00,3.00,1.00,114.00,99.00,1248.00,1305.00
35.00,3.00,0.00,10.00,0.00,1.00,114.00,99.00,1298.00,1355.00
36.00,0.00,1.00,6.00,1.00,1.00,116.00,99.00,1198.00,1256.00
37.00,3.00,0.00,1.00,0.00,1.00,150.00,99.00,1073.00,1148.00
38.00,1.00,1.00,8.00,3.00,1.00,124.00,99.00,1248.00,1310.00
39.00,0.00,2.00,6.00,1.00,0.00,242.00,99.00,1198.00,1319.00
40.00,1.00,3.00,5.00,0.00,0.00,316.00,99.00,1173.00,1331.00
41.00,0.00,3.00,9.00,1.00,1.00,230.00,99.00,1273.00,1388.00
42.00,0.00,3.00,1.00,1.00,1.00,170.00,99.00,1073.00,1158.00
43.00,3.00,0.00,6.00,2.00,0.00,122.00,99.00,1198.00,1259.00
44.00,2.00,1.00,10.00,3.00,1.00,110.00,99.00,1298.00,1353.00
45.00,3.00,2.00,2.00,1.00,1.00,218.00,99.00,1098.00,1207.00
46.00,3.00,1.00,6.00,1.00,1.00,136.00,99.00,1198.00,1266.00
47.00,1.00,3.00,9.00,3.00,0.00,260.00,99.00,1273.00,1403.00
48.00,3.00,3.00,3.00,3.00,0.00,268.00,99.00,1123.00,1257.00
49.00,3.00,2.00,7.00,1.00,1.00,214.00,99.00,1223.00,1330.00
50.00,1.00,1.00,3.00,1.00,0.00,148.00,99.00,1123.00,1197.00
51.00,0.00,2.00,1.00,0.00,1.00,246.00,99.00,1073.00,1196.00
52.00,2.00,2.00,2.00,2.00,1.00,312.00,99.00,1098.00,1254.00
53.00,3.00,0.00,10.00,0.00,1.00,164.00,99.00,1298.00,1380.00
54.00,0.00,2.00,5.00,0.00,1.00,280.00,99.00,1173.00,1313.00
55.00,0.00,0.00,1.00,2.00,0.00,130.00,99.00,1073.00,1138.00
56.00,2.00,3.00,10.00,3.00,1.00,216.00,99.00,1298.00,1406.00
57.00,2.00,3.00,6.00,3.00,1.00,254.00,99.00,1198.00,1325.00
58.00,1.00,2.00,10.00,2.00,0.00,294.00,99.00,1298.00,1445.00
59.00,3.00,2.00,8.00,1.00,1.00,332.00,99.00,1248.00,1414.00
60.00,0.00,3.00,1.00,1.00,1.00,266.00,99.00,1073.00,1206.00
61.00,3.00,2.00,10.00,1.00,1.00,244.00,99.00,1298.00,1420.00
62.00,2.00,3.00,10.00,3.00,1.00,210.00,99.00,1298.00,1403.00
63.00,1.00,0.00,0.00,2.00,1.00,146.00,99.00,1048.00,1121.00
64.00,1.00,2.00,7.00,3.00,1.00,292.00,99.00,1223.00,1369.00
65.00,2.00,0.00,9.00,0.00,0.00,130.00,99.00,1273.00,1338.00
66.00,0.00,0.00,1.00,0.00,1.00,114.00,99.00,1073.00,1130.00
67.00,2.00,3.00,4.00,3.00,1.00,292.00,99.00,1148.00,1294.00
68.00,3.00,3.00,7.00,0.00,1.00,226.00,99.00,1223.00,1336.00
69.00,1.00,0.00,1.00,0.00,0.00,136.00,99.00,1073.00,1141.00
70.00,2.00,1.00,6.00,3.00,1.00,114.00,99.00,1198.00,1255.00
71.00,3.00,1.00,5.00,3.00,0.00,130.00,99.00,1173.00,1238.00
72.00,1.00,2.00,4.00,3.00,1.00,196.00,99.00,1148.00,1246.00
73.00,1.00,1.00,1.00,3.00,1.00,126.00,99.00,1073.00,1136.00
74.00,0.00,2.00,6.00,1.00,0.00,208.00,99.00,1198.00,1302.00
75.00,0.00,1.00,8.00,1.00,1.00,136.00,99.00,1248.00,1316.00
76.00,3.00,2.00,5.00,0.00,0.00,292.00,99.00,1173.00,1319.00
77.00,1.00,3.00,5.00,2.00,1.00,236.00,99.00,1173.00,1291.00
78.00,3.00,2.00,6.00,1.00,1.00,192.00,99.00,1198.00,1294.00
79.00,3.00,0.00,1.00,0.00,1.00,108.00,99.00,1073.00,1127.00
80.00,1.00,2.00,2.00,3.00,1.00,214.00,99.00,1098.00,1205.00
81.00,3.00,3.00,6.00,0.00,1.00,242.00,99.00,1198.00,1319.00
82.00,1.00,0.00,2.00,2.00,1.00,132.00,99.00,1098.00,1164.00
83.00,2.00,0.00,0.00,2.00,1.00,152.00,99.00,1048.00,1124.00
84.00,0.00,0.00,0.00,2.00,0.00,136.00,99.00,1048.00,1116.00
85.00,2.00,2.00,8.00,1.00,0.00,266.00,99.00,1248.00,1381.00
86.00,2.00,3.00,0.00,1.00,0.00,320.00,99.00,1048.00,1208.00
87.00,3.00,3.00,2.00,0.00,1.00,280.00,99.00,1098.00,1238.00
88.00,0.00,3.00,8.00,1.00,1.00,202.00,99.00,1248.00,1349.00
89.00,0.00,3.00,8.00,1.00,1.00,264.00,99.00,1248.00,1380.00
90.00,1.00,1.00,7.00,1.00,0.00,164.00,99.00,1223.00,1305.00
91.00,3.00,1.00,1.00,1.00,1.00,108.00,99.00,1073.00,1127.00
92.00,1.00,1.00,7.00,3.00,1.00,112.00,99.00,1223.00,1279.00
93.00,1.00,0.00,10.00,0.00,0.00,124.00,99.00,1298.00,1360.00
94.00,0.00,3.00,8.00,1.00,1.00,260.00,99.00,1248.00,1378.00
95.00,1.00,3.00,6.00,2.00,1.00,224.00,99.00,1198.00,1310.00
96.00,0.00,2.00,7.00,0.00,1.00,278.00,99.00,1223.00,1362.00
97.00,3.00,0.00,8.00,0.00,1.00,126.00,99.00,1248.00,1311.00
98.00,3.00,1.00,10.00,1.00,1.00,130.00,99.00,1298.00,1363.00
99.00,2.00,2.00,9.00,1.00,0.00,340.00,99.00,1273.00,1443.00
100.00,1.00,1.00,4.00,3.00,1.00,100.00,99.00,1148.00,1198.00
101.00,0.00,2.00,3.00,0.00,1.00,310.00,99.00,1123.00,1278.00
102.00,2.00,2.00,3.00,2.00,1.00,250.00,99.00,1123.00,1248.00
103.00,2.00,1.00,3.00,3.00,1.00,152.00,99.00,1123.00,1199.00
104.00,3.00,2.00,1.00,3.00,0.00,288.00,99.00,1073.00,1217.00
105.00,1.00,2.00,0.00,3.00,1.00,288.00,99.00,1048.00,1192.00
106.00,3.00,0.00,7.00,0.00,1.00,138.00,99.00,1223.00,1292.00
107.00,2.00,1.00,2.00,1.00,0.00,124.00,99.00,1098.00,1160.00
108.00,3.00,2.00,9.00,1.00,1.00,212.00,99.00,1273.00,1379.00
109.00,2.00,3.00,7.00,2.00,0.00,234.00,99.00,1223.00,1340.00
110.00,0.00,2.00,9.00,3.00,0.00,288.00,99.00,1273.00,1417.00
111.00,2.00,1.00,5.00,1.00,0.00,124.00,99.00,1173.00,1235.00
112.00,1.00,2.00,3.00,3.00,1.00,284.00,99.00,1123.00,1265.00
113.00,1.00,1.00,4.00,3.00,1.00,152.00,99.00,1148.00,1224.00
114.00,0.00,1.00,4.00,1.00,1.00,146.00,99.00,1148.00,1221.00
115.00,1.00,0.00,8.00,2.00,1.00,130.00,99.00,1248.00,1313.00
116.00,3.00,2.00,2.00,1.00,1.00,180.00,99.00,1098.00,1188.00
117.00,0.00,0.00,0.00,0.00,1.00,130.00,99.00,1048.00,1113.00
118.00,2.00,3.00,6.00,3.00,1.00,224.00,99.00,1198.00,1310.00
119.00,2.00,2.00,1.00,2.00,1.00,262.00,99.00,1073.00,1204.00
120.00,3.00,0.00,9.00,2.00,0.00,160.00,99.00,1273.00,1353.00
121.00,0.00,3.00,8.00,1.00,1.00,240.00,99.00,1248.00,1368.00
122.00,2.00,2.00,3.00,2.00,1.00,234.00,99.00,1123.00,1240.00
123.00,1.00,0.00,7.00,2.00,1.00,164.00,99.00,1223.00,1305.00
124.00,2.00,1.00,5.00,3.00,1.00,128.00,99.00,1173.00,1237.00
125.00,0.00,3.00,7.00,1.00,1.00,360.00,99.00,1223.00,1403.00
126.00,3.00,3.00,7.00,0.00,1.00,280.00,99.00,1223.00,1363.00
127.00,1.00,2.00,5.00,3.00,1.00,292.00,99.00,1173.00,1319.00
128.00,3.00,2.00,1.00,1.00,1.00,274.00,99.00,1073.00,1210.00
129.00,2.00,3.00,5.00,3.00,1.00,250.00,99.00,1173.00,1298.00
130.00,2.00,0.00,9.00,2.00,1.00,116.00,99.00,1273.00,1331.00
131.00,0.00,0.00,7.00,0.00,1.00,166.00,99.00,1223.00,1306.00
132.00,3.00,3.00,6.00,0.00,1.00,212.00,99.00,1198.00,1304.00
133.00,3.00,0.00,3.00,0.00,1.00,130.00,99.00,1123.00,1188.00
134.00,3.00,0.00,4.00,2.00,0.00,124.00,99.00,1148.00,1210.00
135.00,0.00,1.00,0.00,1.00,1.00,110.00,99.00,1048.00,1103.00
136.00,1.00,2.00,8.00,3.00,1.00,262.00,99.00,1248.00,1379.00
137.00,1.00,0.00,3.00,2.00,1.00,144.00,99.00,1123.00,1195.00
138.00,0.00,1.00,3.00,1.00,1.00,170.00,99.00,1123.00,1208.00
139.00,0.00,0.00,8.00,0.00,1.00,118.00,99.00,1248.00,1307.00
140.00,1.00,2.00,8.00,3.00,1.00,274.00,99.00,1248.00,1385.00
141.00,0.00,3.00,5.00,1.00,1.00,282.00,99.00,1173.00,1314.00
142.00,0.00,3.00,0.00,1.00,1.00,290.00,99.00,1048.00,1193.00
143.00,1.00,1.00,8.00,3.00,1.00,144.00,99.00,1248.00,1320.00
144.00,2.00,0.00,1.00,2.00,1.00,144.00,99.00,1073.00,1145.00
145.00,1.00,1.00,10.00,3.00,1.00,134.00,99.00,1298.00,1365.00
146.00,3.00,1.00,6.00,1.00,1.00,144.00,99.00,1198.00,1270.00
147.00,1.00,3.00,1.00,3.00,0.00,238.00,99.00,1073.00,1192.00
148.00,1.00,3.00,6.00,2.00,1.00,304.00,99.00,1198.00,1350.00
149.00,0.00,2.00,3.00,0.00,1.00,298.00,99.00,1123.00,1272.00
150.00,0.00,0.00,6.00,0.00,1.00,138.00,99.00,1198.00,1267.00
151.00,0.00,2.00,5.00,0.00,1.00,258.00,99.00,1173.00,1302.00
152.00,3.00,0.00,10.00,0.00,1.00,144.00,99.00,1298.00,1370.00
153.00,1.00,2.00,7.00,2.00,0.00,226.00,99.00,1223.00,1336.00
154.00,0.00,0.00,1.00,2.00,0.00,128.00,99.00,1073.00,1137.00
155.00,0.00,1.00,8.00,1.00,1.00,136.00,99.00,1248.00,1316.00
156.00,3.00,3.00,2.00,0.00,1.00,270.00,99.00,1098.00,1233.00
157.00,0.00,1.00,2.00,1.00,1.00,136.00,99.00,1098.00,1166.00
158.00,3.00,3.00,5.00,0.00,1.00,220.00,99.00,1173.00,1283.00
159.00,3.00,0.00,5.00,0.00,1.00,128.00,99.00,1173.00,1237.00
160.00,0.00,0.00,5.00,0.00,1.00,118.00,99.00,1173.00,1232.00
161.00,2.00,2.00,6.00,2.00,1.00,194.00,99.00,1198.00,1295.00
162.00,0.00,3.00,10.00,1.00,1.00,254.00,99.00,1298.00,1425.00
163.00,3.00,3.00,7.00,1.00,0.00,330.00,99.00,1223.00,1388.00
164.00,0.00,0.00,6.00,0.00,1.00,108.00,99.00,1198.00,1252.00
165.00,3.00,1.00,5.00,1.00,1.00,118.00,99.00,1173.00,1232.00
166.00,2.00,1.00,10.00,1.00,0.00,156.00,99.00,1298.00,1376.00
167.00,3.00,3.00,1.00,0.00,1.00,232.00,99.00,1073.00,1189.00
168.00,0.00,3.00,3.00,1.00,1.00,190.00,99.00,1123.00,1218.00
169.00,3.00,2.00,8.00,3.00,0.00,334.00,99.00,1248.00,1415.00
170.00,0.00,0.00,2.00,0.00,1.00,124.00,99.00,1098.00,1160.00
171.00,0.00,2.00,8.00,0.00,1.00,242.00,99.00,1248.00,1369.00
172.00,1.00,1.00,1.00,3.00,1.00,132.00,99.00,1073.00,1139.00
173.00,3.00,1.00,10.00,1.00,1.00,120.00,99.00,1298.00,1358.00
174.00,3.00,3.00,1.00,0.00,1.00,148.00,99.00,1073.00,1147.00
175.00,0.00,3.00,0.00,1.00,1.00,250.00,99.00,1048.00,1173.00
176.00,3.00,3.00,3.00,0.00,1.00,312.00,99.00,1123.00,1279.00
177.00,0.00,3.00,0.00,3.00,0.00,240.00,99.00,1048.00,1168.00
178.00,1.00,3.00,1.00,2.00,1.00,202.00,99.00,1073.00,1174.00
179.00,2.00,1.00,6.00,3.00,1.00,160.00,99.00,1198.00,1278.00
180.00,3.00,1.00,2.00,1.00,1.00,130.00,99.00,1098.00,1163.00
181.00,3.00,2.00,5.00,1.00,1.00,284.00,99.00,1173.00,1315.00
182.00,2.00,3.00,1.00,3.00,1.00,250.00,99.00,1073.00,1198.00
183.00,1.00,1.00,8.00,3.00,1.00,116.00,99.00,1248.00,1306.00
184.00,0.00,0.00,5.00,0.00,1.00,156.00,99.00,1173.00,1251.00
185.00,3.00,0.00,2.00,2.00,0.00,144.00,99.00,1098.00,1170.00
186.00,0.00,2.00,5.00,1.00,0.00,298.00,99.00,1173.00,1322.00
187.00,0.00,0.00,9.00,0.00,1.00,108.00,99.00,1273.00,1327.00
188.00,0.00,3.00,9.00,2.00,0.00,256.00,99.00,1273.00,1401.00
189.00,1.00,3.00,2.00,2.00,1.00,232.00,99.00,1098.00,1214.00
190.00,2.00,0.00,0.00,0.00,0.00,130.00,99.00,1048.00,1113.00
191.00,3.00,0.00,0.00,0.00,1.00,98.00,99.00,1048.00,1097.00
192.00,3.00,1.00,5.00,1.00,1.00,138.00,99.00,1173.00,1242.00
193.00,1.00,2.00,7.00,0.00,0.00,276.00,99.00,1223.00,1361.00
194.00,3.00,1.00,4.00,1.00,1.00,142.00,99.00,1148.00,1219.00
195.00,3.00,0.00,8.00,0.00,1.00,130.00,99.00,1248.00,1313.00
196.00,2.00,0.00,1.00,2.00,1.00,134.00,99.00,1073.00,1140.00
197.00,3.00,0.00,9.00,2.00,0.00,132.00,99.00,1273.00,1339.00
198.00,2.00,3.00,5.00,3.00,1.00,230.00,99.00,1173.00,1288.00
199.00,2.00,2.00,10.00,3.00,0.00,260.00,99.00,1298.00,1428.00
200.00,1.00,2.00,6.00,2.00,0.00,196.00,99.00,1198.00,1296.00
201.00,1.00,1.00,8.00,3.00,1.00,126.00,99.00,1248.00,1311.00
202.00,3.00,2.00,0.00,0.00,0.00,354.00,99.00,1048.00,1225.00
203.00,3.00,1.00,2.00,1.00,1.00,114.00,99.00,1098.00,1155.00
204.00,1.00,0.00,6.00,0.00,0.00,148.00,99.00,1198.00,1272.00
205.00,1.00,1.00,6.00,3.00,1.00,108.00,99.00,1198.00,1252.00
206.00,3.00,0.00,0.00,0.00,1.00,116.00,99.00,1048.00,1106.00
207.00,1.00,2.00,4.00,1.00,0.00,264.00,99.00,1148.00,1280.00
208.00,3.00,0.00,4.00,0.00,1.00,106.00,99.00,1148.00,1201.00
209.00,0.00,1.00,1.00,1.00,1.00,112.00,99.00,1073.00,1129.00
210.00,0.00,1.00,8.00,3.00,0.00,146.00,99.00,1248.00,1321.00
211.00,0.00,1.00,6.00,1.00,1.00,146.00,99.00,1198.00,1271.00
212.00,0.00,2.00,10.00,0.00,1.00,240.00,99.00,1298.00,1418.00
213.00,3.00,1.00,7.00,1.00,1.00,106.00,99.00,1223.00,1276.00
214.00,2.00,0.00,7.00,2.00,1.00,110.00,99.00,1223.00,1278.00
215.00,2.00,2.00,3.00,2.00,1.00,258.00,99.00,1123.00,1252.00
216.00,2.00,2.00,1.00,2.00,1.00,218.00,99.00,1073.00,1182.00
217.00,0.00,3.00,9.00,1.00,1.00,308.00,99.00,1273.00,1427.00
218.00,1.00,0.00,8.00,0.00,0.00,172.00,99.00,1248.00,1334.00
219.00,2.00,1.00,8.00,3.00,1.00,110.00,99.00,1248.00,1303.00
220.00,0.00,0.00,4.00,0.00,1.00,180.00,99.00,1148.00,1238.00
221.00,2.00,1.00,7.00,1.00,0.00,148.00,99.00,1223.00,1297.00
222.00,1.00,3.00,3.00,2.00,1.00,250.00,99.00,1123.00,1248.00
