# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,0.00,1.00,9.00,3.00,0.00,212.00,99.00,1273.00,1379.00
1.00,2.00,0.00,1.00,0.00,0.00,166.00,99.00,1073.00,1156.00
2.00,1.00,3.00,3.00,1.00,0.00,318.00,99.00,1123.00,1282.00
3.00,1.00,1.00,7.00,3.00,1.00,156.00,99.00,1223.00,1301.00
4.00,0.00,0.00,5.00,0.00,1.00,174.00,99.00,1173.00,1260.00
5.00,1.00,3.00,3.00,2.00,1.00,316.00,99.00,1123.00,1281.00
6.00,2.00,0.00,4.00,2.00,1.00,176.00,99.00,1148.00,1236.00
7.00,0.00,1.00,10.00,1.00,1.00,150.00,99.00,1298.00,1373.00
8.00,0.00,2.00,5.00,0.00,1.00,294.00,99.00,1173.00,1320.00
9.00,2.00,2.00,6.00,2.00,1.00,330.00,99.00,1198.00,1363.00
10.00,1.00,3.00,5.00,2.00,1.00,272.00,99.00,1173.00,1309.00
11.00,1.00,3.00,0.00,2.00,1.00,236.00,99.00,1048.00,1166.00
12.00,1.00,3.00,0.00,2.00,1.00,326.00,99.00,1048.00,1211.00
13.00,2.00,3.00,9.00,3.00,1.00,260.00,99.00,1273.00,1403.00
14.00,0.00,1.00,10.00,1.00,1.00,152.00,99.00,1298.00,1374.00
15.00,1.00,2.00,2.00,3.00,1.00,288.00,99.00,1098.00,1242.00
16.00,3.00,2.00,0.00,1.00,1.00,312.00,99.00,1048.00,1204.00
17.00,0.00,3.00,10.00,1.00,1.00,266.00,99.00,1298.00,1431.00
18.00,0.00,0.00,7.00,0.00,1.00,186.00,99.00,1223.00,1316.00
19.00,1.00,1.00,2.00,3.00,1.00,130.00,99.00,1098.00,1163.00
20.00,2.00,0.00,6.00,2.00,1.00,182.00,99.00,1198.00,1289.00
21.00,0.00,0.00,2.00,0.00,1.00,132.00,99.00,1098.00,1164.00
22.00,0.00,0.00,3.00,2.00,0.00,180.00,99.00,1123.00,1213.00
23.00,0.00,3.00,4.00,1.00,1.00,272.00,99.00,1148.00,1284.00
24.00,3.00,3.00,9.00,0.00,1.00,224.00,99.00,1273.00,1385.00
25.00,2.00,0.00,2.00,2.00,1.00,148.00,99.00,1098.00,1172.00
26.00,0.00,3.00,7.00,1.00,1.00,226.00,99.00,1223.00,1336.00
27.00,1.00,0.00,6.00,2.00,1.00,174.00,99.00,1198.00,1285.00
28.00,3.00,0.00,6.00,2.00,0.00,196.00,99.00,1198.00,1296.00
29.00,0.00,2.00,7.00,2.00,0.00,312.00,99.00,1223.00,1379.00
