# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,0.00,2.00,7.00,0.00,1.00,480.00,99.00,1223.00,1463.00
1.00,2.00,3.00,9.00,3.00,1.00,468.00,99.00,1273.00,1507.00
2.00,2.00,0.00,1.00,2.00,1.00,284.00,99.00,1073.00,1215.00
3.00,0.00,1.00,1.00,3.00,0.00,220.00,99.00,1073.00,1183.00
4.00,3.00,3.00,5.00,2.00,0.00,398.00,99.00,1173.00,1372.00
5.00,2.00,1.00,4.00,1.00,0.00,256.00,99.00,1148.00,1276.00
6.00,0.00,3.00,7.00,2.00,0.00,472.00,99.00,1223.00,1459.00
7.00,2.00,3.00,3.00,0.00,0.00,428.00,99.00,1123.00,1337.00
8.00,1.00,2.00,1.00,3.00,1.00,358.00,99.00,1073.00,1252.00
9.00,0.00,1.00,2.00,1.00,1.00,206.00,99.00,1098.00,1201.00
10.00,2.00,3.00,6.00,3.00,1.00,464.00,99.00,1198.00,1430.00
11.00,0.00,0.00,4.00,0.00,1.00,236.00,99.00,1148.00,1266.00
12.00,2.00,3.00,8.00,3.00,1.00,394.00,99.00,1248.00,1445.00
13.00,2.00,1.00,9.00,3.00,1.00,228.00,99.00,1273.00,1387.00
14.00,3.00,2.00,3.00,2.00,0.00,466.00,99.00,1123.00,1356.00
15.00,1.00,0.00,4.00,2.00,1.00,240.00,99.00,1148.00,1268.00
16.00,2.00,0.00,9.00,0.00,0.00,236.00,99.00,1273.00,1391.00
17.00,1.00,2.00,10.00,1.00,0.00,552.00,99.00,1298.00,1574.00
18.00,3.00,1.00,5.00,3.00,0.00,270.00,99.00,1173.00,1308.00
19.00,0.00,1.00,3.00,1.00,1.00,192.00,99.00,1123.00,1219.00
20.00,0.00,0.00,9.00,0.00,1.00,266.00,99.00,1273.00,1406.00
21.00,0.00,3.00,0.00,2.00,0.00,406.00,99.00,1048.00,1251.00
22.00,2.00,0.00,10.00,2.00,1.00,212.00,99.00,1298.00,1404.00
23.00,3.00,2.00,2.00,1.00,1.00,430.00,99.00,1098.00,1313.00
24.00,1.00,2.00,4.00,3.00,1.00,438.00,99.00,1148.00,1367.00
25.00,1.00,0.00,0.00,2.00,1.00,262.00,99.00,1048.00,1179.00
26.00,1.00,1.00,3.00,3.00,1.00,188.00,99.00,1123.00,1217.00
27.00,3.00,2.00,0.00,0.00,0.00,334.00,99.00,1048.00,1215.00
28.00,1.00,3.00,8.00,2.00,1.00,320.00,99.00,1248.00,1408.00
29.00,1.00,0.00,2.00,2.00,1.00,206.00,99.00,1098.00,1201.00
30.00,0.00,3.00,2.00,1.00,1.00,412.00,99.00,1098.00,1304.00
31.00,0.00,0.00,8.00,0.00,1.00,200.00,99.00,1248.00,1348.00
32.00,1.00,0.00,10.00,2.00,1.00,218.00,99.00,1298.00,1407.00
33.00,3.00,0.00,8.00,0.00,1.00,222.00,99.00,1248.00,1359.00
34.00,2.00,0.00,5.00,0.00,0.00,260.00,99.00,1173.00,1303.00
35.00,0.00,0.00,1.00,0.00,1.00,178.00,99.00,1073.00,1162.00
36.00,0.00,2.00,6.00,1.00,0.00,412.00,99.00,1198.00,1404.00
37.00,0.00,0.00,5.00,0.00,1.00,210.00,99.00,1173.00,1278.00
38.00,3.00,1.00,9.00,1.00,1.00,218.00,99.00,1273.00,1382.00
39.00,0.00,0.00,0.00,0.00,1.00,292.00,99.00,1048.00,1194.00
