# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,3.00,2.00,1.00,3.00,0.00,458.00,99.00,1073.00,1302.00
1.00,2.00,3.00,3.00,1.00,0.00,420.00,99.00,1123.00,1333.00
2.00,0.00,2.00,5.00,2.00,0.00,498.00,99.00,1173.00,1422.00
3.00,0.00,1.00,0.00,1.00,1.00,166.00,99.00,1048.00,1131.00
4.00,1.00,2.00,6.00,0.00,0.00,550.00,99.00,1198.00,1473.00
5.00,3.00,1.00,4.00,3.00,0.00,210.00,99.00,1148.00,1253.00
6.00,2.00,1.00,5.00,1.00,0.00,270.00,99.00,1173.00,1308.00
7.00,3.00,2.00,4.00,3.00,0.00,534.00,99.00,1148.00,1415.00
8.00,3.00,3.00,0.00,3.00,0.00,490.00,99.00,1048.00,1293.00
9.00,2.00,1.00,8.00,3.00,1.00,226.00,99.00,1248.00,1361.00
10.00,0.00,2.00,7.00,0.00,1.00,398.00,99.00,1223.00,1422.00
11.00,1.00,3.00,7.00,0.00,0.00,436.00,99.00,1223.00,1441.00
12.00,3.00,2.00,10.00,2.00,0.00,338.00,99.00,1298.00,1467.00
13.00,0.00,1.00,8.00,3.00,0.00,254.00,99.00,1248.00,1375.00
14.00,3.00,1.00,5.00,1.00,1.00,214.00,99.00,1173.00,1280.00
15.00,0.00,0.00,3.00,2.00,0.00,222.00,99.00,1123.00,1234.00
16.00,0.00,0.00,7.00,0.00,1.00,232.00,99.00,1223.00,1339.00
17.00,2.00,0.00,2.00,2.00,1.00,268.00,99.00,1098.00,1232.00
18.00,0.00,3.00,2.00,0.00,0.00,460.00,99.00,1098.00,1328.00
19.00,1.00,1.00,9.00,1.00,0.00,252.00,99.00,1273.00,1399.00
20.00,1.00,3.00,7.00,3.00,0.00,480.00,99.00,1223.00,1463.00
21.00,2.00,2.00,0.00,2.00,1.00,318.00,99.00,1048.00,1207.00
22.00,3.00,1.00,2.00,3.00,0.00,256.00,99.00,1098.00,1226.00
23.00,3.00,3.00,6.00,1.00,0.00,588.00,99.00,1198.00,1492.00
24.00,3.00,0.00,8.00,2.00,0.00,284.00,99.00,1248.00,1390.00
25.00,0.00,1.00,9.00,1.00,1.00,236.00,99.00,1273.00,1391.00
26.00,2.00,0.00,9.00,0.00,0.00,250.00,99.00,1273.00,1398.00
27.00,1.00,3.00,1.00,2.00,1.00,428.00,99.00,1073.00,1287.00
28.00,2.00,3.00,3.00,3.00,1.00,490.00,99.00,1123.00,1368.00
29.00,1.00,0.00,3.00,0.00,0.00,226.00,99.00,1123.00,1236.00
30.00,1.00,3.00,6.00,1.00,0.00,376.00,99.00,1198.00,1386.00
31.00,2.00,3.00,10.00,3.00,1.00,426.00,99.00,1298.00,1511.00
32.00,2.00,3.00,5.00,3.00,1.00,350.00,99.00,1173.00,1348.00
33.00,3.00,0.00,6.00,0.00,1.00,216.00,99.00,1198.00,1306.00
34.00,0.00,1.00,9.00,1.00,1.00,266.00,99.00,1273.00,1406.00
35.00,1.00,3.00,6.00,2.00,1.00,458.00,99.00,1198.00,1427.00
36.00,3.00,0.00,5.00,0.00,1.00,222.00,99.00,1173.00,1284.00
37.00,3.00,1.00,10.00,3.00,0.00,280.00,99.00,1298.00,1438.00
38.00,3.00,3.00,10.00,0.00,1.00,366.00,99.00,1298.00,1481.00
39.00,2.00,2.00,2.00,0.00,0.00,476.00,99.00,1098.00,1336.00
40.00,3.00,0.00,10.00,2.00,0.00,274.00,99.00,1298.00,1435.00
41.00,2.00,3.00,1.00,3.00,1.00,274.00,99.00,1073.00,1210.00
42.00,2.00,2.00,6.00,3.00,0.00,592.00,99.00,1198.00,1494.00
43.00,2.00,0.00,8.00,0.00,0.00,216.00,99.00,1248.00,1356.00
44.00,0.00,2.00,9.00,0.00,1.00,398.00,99.00,1273.00,1472.00
45.00,0.00,0.00,2.00,2.00,0.00,234.00,99.00,1098.00,1215.00
46.00,3.00,2.00,7.00,1.00,1.00,428.00,99.00,1223.00,1437.00
47.00,1.00,3.00,6.00,1.00,0.00,438.00,99.00,1198.00,1417.00
48.00,1.00,0.00,0.00,0.00,0.00,274.00,99.00,1048.00,1185.00
49.00,1.00,1.00,0.00,3.00,1.00,226.00,99.00,1048.00,1161.00
50.00,1.00,1.00,9.00,3.00,1.00,248.00,99.00,1273.00,1397.00
51.00,0.00,2.00,0.00,0.00,1.00,316.00,99.00,1048.00,1206.00
52.00,0.00,0.00,8.00,0.00,1.00,210.00,99.00,1248.00,1353.00
53.00,2.00,2.00,7.00,1.00,0.00,450.00,99.00,1223.00,1448.00
54.00,1.00,3.00,4.00,0.00,0.00,410.00,99.00,1148.00,1353.00
55.00,3.00,2.00,5.00,3.00,0.00,406.00,99.00,1173.00,1376.00
56.00,2.00,0.00,3.00,2.00,1.00,250.00,99.00,1123.00,1248.00
57.00,3.00,3.00,7.00,0.00,1.00,452.00,99.00,1223.00,1449.00
58.00,3.00,1.00,4.00,1.00,1.00,262.00,99.00,1148.00,1279.00
59.00,3.00,1.00,5.00,1.00,1.00,214.00,99.00,1173.00,1280.00
60.00,2.00,0.00,8.00,0.00,0.00,280.00,99.00,1248.00,1388.00
61.00,1.00,1.00,2.00,3.00,1.00,226.00,99.00,1098.00,1211.00
62.00,1.00,0.00,2.00,2.00,1.00,212.00,99.00,1098.00,1204.00
63.00,3.00,0.00,2.00,0.00,1.00,234.00,99.00,1098.00,1215.00
64.00,1.00,2.00,0.00,0.00,0.00,560.00,99.00,1048.00,1328.00
65.00,0.00,3.00,5.00,2.00,0.00,544.00,99.00,1173.00,1445.00
66.00,2.00,2.00,10.00,2.00,1.00,372.00,99.00,1298.00,1484.00
67.00,1.00,1.00,1.00,1.00,0.00,240.00,99.00,1073.00,1193.00
68.00,3.00,3.00,2.00,3.00,0.00,426.00,99.00,1098.00,1311.00
69.00,1.00,1.00,4.00,3.00,1.00,180.00,99.00,1148.00,1238.00
70.00,2.00,3.00,0.00,0.00,0.00,558.00,99.00,1048.00,1327.00
71.00,0.00,1.00,2.00,1.00,1.00,230.00,99.00,1098.00,1213.00
72.00,1.00,2.00,9.00,1.00,0.00,436.00,99.00,1273.00,1491.00
73.00,0.00,2.00,5.00,0.00,1.00,464.00,99.00,1173.00,1405.00
74.00,3.00,3.00,2.00,2.00,0.00,516.00,99.00,1098.00,1356.00
75.00,2.00,1.00,4.00,3.00,1.00,256.00,99.00,1148.00,1276.00
76.00,3.00,3.00,8.00,3.00,0.00,456.00,99.00,1248.00,1476.00
77.00,3.00,3.00,3.00,2.00,0.00,608.00,99.00,1123.00,1427.00
78.00,0.00,3.00,4.00,1.00,1.00,372.00,99.00,1148.00,1334.00
79.00,2.00,3.00,4.00,0.00,0.00,598.00,99.00,1148.00,1447.00
80.00,2.00,2.00,1.00,2.00,1.00,362.00,99.00,1073.00,1254.00
81.00,2.00,3.00,7.00,3.00,1.00,500.00,99.00,1223.00,1473.00
82.00,2.00,1.00,3.00,1.00,0.00,220.00,99.00,1123.00,1233.00
83.00,1.00,1.00,2.00,3.00,1.00,222.00,99.00,1098.00,1209.00
84.00,1.00,1.00,6.00,1.00,0.00,254.00,99.00,1198.00,1325.00
85.00,1.00,1.00,9.00,3.00,1.00,248.00,99.00,1273.00,1397.00
86.00,2.00,2.00,4.00,1.00,0.00,362.00,99.00,1148.00,1329.00
87.00,2.00,1.00,1.00,3.00,1.00,306.00,99.00,1073.00,1226.00
88.00,3.00,0.00,9.00,2.00,0.00,216.00,99.00,1273.00,1381.00
89.00,1.00,0.00,3.00,0.00,0.00,270.00,99.00,1123.00,1258.00
90.00,0.00,1.00,2.00,3.00,0.00,226.00,99.00,1098.00,1211.00
91.00,0.00,3.00,10.00,2.00,0.00,364.00,99.00,1298.00,1480.00
92.00,0.00,1.00,8.00,1.00,1.00,274.00,99.00,1248.00,1385.00
93.00,3.00,2.00,5.00,1.00,1.00,550.00,99.00,1173.00,1448.00
