# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,3.00,2.00,4.00,1.00,1.00,402.00,99.00,1148.00,1349.00
1.00,3.00,3.00,8.00,0.00,1.00,304.00,99.00,1248.00,1400.00
2.00,0.00,1.00,8.00,1.00,1.00,202.00,99.00,1248.00,1349.00
3.00,0.00,1.00,0.00,1.00,1.00,184.00,99.00,1048.00,1140.00
4.00,1.00,0.00,8.00,0.00,0.00,182.00,99.00,1248.00,1339.00
5.00,3.00,0.00,10.00,0.00,1.00,152.00,99.00,1298.00,1374.00
6.00,1.00,3.00,6.00,2.00,1.00,270.00,99.00,1198.00,1333.00
7.00,0.00,2.00,9.00,0.00,1.00,408.00,99.00,1273.00,1477.00
8.00,3.00,3.00,9.00,1.00,0.00,264.00,99.00,1273.00,1405.00
9.00,2.00,1.00,10.00,3.00,1.00,206.00,99.00,1298.00,1401.00
10.00,3.00,1.00,1.00,3.00,0.00,196.00,99.00,1073.00,1171.00
11.00,2.00,3.00,1.00,3.00,1.00,288.00,99.00,1073.00,1217.00
12.00,3.00,3.00,7.00,0.00,1.00,260.00,99.00,1223.00,1353.00
13.00,0.00,3.00,4.00,1.00,1.00,370.00,99.00,1148.00,1333.00
14.00,0.00,1.00,6.00,3.00,0.00,186.00,99.00,1198.00,1291.00
15.00,2.00,1.00,2.00,3.00,1.00,184.00,99.00,1098.00,1190.00
16.00,0.00,0.00,4.00,0.00,1.00,150.00,99.00,1148.00,1223.00
17.00,0.00,2.00,8.00,0.00,1.00,440.00,99.00,1248.00,1468.00
18.00,1.00,0.00,10.00,2.00,1.00,226.00,99.00,1298.00,1411.00
19.00,0.00,2.00,5.00,0.00,1.00,384.00,99.00,1173.00,1365.00
20.00,1.00,3.00,2.00,2.00,1.00,244.00,99.00,1098.00,1220.00
21.00,1.00,0.00,3.00,2.00,1.00,190.00,99.00,1123.00,1218.00
22.00,1.00,1.00,2.00,3.00,1.00,168.00,99.00,1098.00,1182.00
23.00,1.00,3.00,1.00,2.00,1.00,340.00,99.00,1073.00,1243.00
24.00,1.00,0.00,1.00,2.00,1.00,220.00,99.00,1073.00,1183.00
25.00,3.00,2.00,8.00,1.00,1.00,358.00,99.00,1248.00,1427.00
26.00,3.00,2.00,5.00,1.00,1.00,278.00,99.00,1173.00,1312.00
27.00,3.00,3.00,5.00,0.00,1.00,456.00,99.00,1173.00,1401.00
28.00,1.00,3.00,9.00,2.00,1.00,310.00,99.00,1273.00,1428.00
29.00,0.00,1.00,0.00,3.00,0.00,202.00,99.00,1048.00,1149.00
30.00,1.00,3.00,3.00,2.00,1.00,284.00,99.00,1123.00,1265.00
31.00,2.00,2.00,0.00,2.00,1.00,288.00,99.00,1048.00,1192.00
32.00,2.00,3.00,4.00,3.00,1.00,372.00,99.00,1148.00,1334.00
33.00,1.00,1.00,1.00,3.00,1.00,132.00,99.00,1073.00,1139.00
34.00,3.00,2.00,10.00,1.00,1.00,256.00,99.00,1298.00,1426.00
35.00,3.00,3.00,10.00,0.00,1.00,342.00,99.00,1298.00,1469.00
36.00,1.00,0.00,4.00,2.00,1.00,162.00,99.00,1148.00,1229.00
37.00,1.00,2.00,0.00,3.00,1.00,306.00,99.00,1048.00,1201.00
38.00,2.00,3.00,10.00,3.00,1.00,280.00,99.00,1298.00,1438.00
39.00,2.00,0.00,8.00,0.00,0.00,186.00,99.00,1248.00,1341.00
40.00,2.00,3.00,7.00,3.00,1.00,252.00,99.00,1223.00,1349.00
41.00,0.00,0.00,10.00,0.00,1.00,156.00,99.00,1298.00,1376.00
42.00,0.00,3.00,6.00,1.00,1.00,416.00,99.00,1198.00,1406.00
43.00,2.00,0.00,4.00,2.00,1.00,178.00,99.00,1148.00,1237.00
44.00,2.00,1.00,7.00,3.00,1.00,228.00,99.00,1223.00,1337.00
45.00,0.00,0.00,2.00,0.00,1.00,190.00,99.00,1098.00,1193.00
46.00,3.00,1.00,10.00,3.00,0.00,224.00,99.00,1298.00,1410.00
47.00,3.00,0.00,1.00,2.00,0.00,162.00,99.00,1073.00,1154.00
48.00,0.00,1.00,5.00,3.00,0.00,178.00,99.00,1173.00,1262.00
49.00,3.00,1.00,2.00,3.00,0.00,200.00,99.00,1098.00,1198.00
50.00,1.00,3.00,6.00,2.00,1.00,492.00,99.00,1198.00,1444.00
51.00,2.00,3.00,5.00,1.00,0.00,396.00,99.00,1173.00,1371.00
52.00,1.00,1.00,3.00,1.00,0.00,192.00,99.00,1123.00,1219.00
53.00,0.00,0.00,4.00,0.00,1.00,166.00,99.00,1148.00,1231.00
54.00,1.00,0.00,7.00,0.00,0.00,194.00,99.00,1223.00,1320.00
55.00,0.00,0.00,5.00,2.00,0.00,164.00,99.00,1173.00,1255.00
56.00,0.00,2.00,6.00,0.00,1.00,266.00,99.00,1198.00,1331.00
57.00,1.00,3.00,8.00,2.00,1.00,312.00,99.00,1248.00,1404.00
58.00,0.00,3.00,4.00,1.00,1.00,280.00,99.00,1148.00,1288.00
59.00,1.00,2.00,10.00,3.00,1.00,292.00,99.00,1298.00,1444.00
60.00,3.00,0.00,4.00,0.00,1.00,180.00,99.00,1148.00,1238.00
61.00,3.00,0.00,6.00,2.00,0.00,208.00,99.00,1198.00,1302.00
62.00,2.00,0.00,2.00,2.00,1.00,166.00,99.00,1098.00,1181.00
63.00,3.00,1.00,4.00,1.00,1.00,164.00,99.00,1148.00,1230.00
64.00,3.00,2.00,10.00,3.00,0.00,338.00,99.00,1298.00,1467.00
65.00,1.00,0.00,1.00,2.00,1.00,192.00,99.00,1073.00,1169.00
66.00,3.00,0.00,8.00,0.00,1.00,194.00,99.00,1248.00,1345.00
67.00,3.00,0.00,7.00,0.00,1.00,180.00,99.00,1223.00,1313.00
68.00,3.00,3.00,0.00,0.00,1.00,282.00,99.00,1048.00,1189.00
69.00,0.00,0.00,10.00,0.00,1.00,152.00,99.00,1298.00,1374.00
70.00,2.00,2.00,0.00,2.00,1.00,362.00,99.00,1048.00,1229.00
71.00,3.00,2.00,6.00,1.00,1.00,350.00,99.00,1198.00,1373.00
72.00,0.00,2.00,3.00,0.00,1.00,334.00,99.00,1123.00,1290.00
73.00,2.00,2.00,2.00,2.00,1.00,312.00,99.00,1098.00,1254.00
74.00,3.00,2.00,6.00,0.00,0.00,268.00,99.00,1198.00,1332.00
75.00,1.00,0.00,5.00,0.00,0.00,178.00,99.00,1173.00,1262.00
76.00,0.00,0.00,6.00,0.00,1.00,136.00,99.00,1198.00,1266.00
77.00,0.00,1.00,7.00,3.00,0.00,204.00,99.00,1223.00,1325.00
78.00,2.00,1.00,0.00,3.00,1.00,168.00,99.00,1048.00,1132.00
79.00,0.00,1.00,6.00,3.00,0.00,196.00,99.00,1198.00,1296.00
80.00,2.00,1.00,3.00,3.00,1.00,180.00,99.00,1123.00,1213.00
81.00,0.00,1.00,4.00,3.00,0.00,208.00,99.00,1148.00,1252.00
82.00,3.00,3.00,0.00,0.00,1.00,448.00,99.00,1048.00,1272.00
83.00,0.00,3.00,5.00,0.00,0.00,434.00,99.00,1173.00,1390.00
84.00,1.00,3.00,10.00,2.00,1.00,330.00,99.00,1298.00,1463.00
85.00,0.00,0.00,0.00,2.00,0.00,196.00,99.00,1048.00,1146.00
86.00,2.00,1.00,5.00,3.00,1.00,180.00,99.00,1173.00,1263.00
87.00,2.00,0.00,7.00,2.00,1.00,168.00,99.00,1223.00,1307.00
88.00,1.00,0.00,5.00,0.00,0.00,200.00,99.00,1173.00,1273.00
89.00,0.00,0.00,3.00,0.00,1.00,164.00,99.00,1123.00,1205.00
90.00,3.00,2.00,3.00,1.00,1.00,342.00,99.00,1123.00,1294.00
91.00,3.00,3.00,7.00,0.00,1.00,488.00,99.00,1223.00,1467.00
92.00,1.00,3.00,9.00,2.00,1.00,306.00,99.00,1273.00,1426.00
93.00,1.00,2.00,0.00,3.00,1.00,238.00,99.00,1048.00,1167.00
94.00,2.00,0.00,2.00,0.00,0.00,206.00,99.00,1098.00,1201.00
95.00,0.00,2.00,5.00,0.00,1.00,330.00,99.00,1173.00,1338.00
96.00,2.00,1.00,4.00,3.00,1.00,180.00,99.00,1148.00,1238.00
97.00,1.00,3.00,10.00,2.00,1.00,304.00,99.00,1298.00,1450.00
98.00,3.00,1.00,9.00,1.00,1.00,134.00,99.00,1273.00,1340.00
99.00,1.00,2.00,4.00,3.00,1.00,268.00,99.00,1148.00,1282.00
100.00,0.00,0.00,7.00,0.00,1.00,166.00,99.00,1223.00,1306.00
101.00,0.00,0.00,4.00,2.00,0.00,162.00,99.00,1148.00,1229.00
102.00,1.00,1.00,10.00,3.00,1.00,232.00,99.00,1298.00,1414.00
103.00,0.00,3.00,9.00,1.00,1.00,250.00,99.00,1273.00,1398.00
104.00,2.00,1.00,1.00,3.00,1.00,172.00,99.00,1073.00,1159.00
105.00,3.00,3.00,6.00,0.00,1.00,344.00,99.00,1198.00,1370.00
106.00,0.00,1.00,2.00,1.00,1.00,154.00,99.00,1098.00,1175.00
107.00,0.00,1.00,1.00,1.00,1.00,188.00,99.00,1073.00,1167.00
108.00,3.00,1.00,6.00,1.00,1.00,234.00,99.00,1198.00,1315.00
109.00,1.00,1.00,5.00,3.00,1.00,202.00,99.00,1173.00,1274.00
110.00,3.00,0.00,10.00,0.00,1.00,180.00,99.00,1298.00,1388.00
111.00,1.00,1.00,0.00,3.00,1.00,154.00,99.00,1048.00,1125.00
112.00,1.00,3.00,4.00,0.00,0.00,318.00,99.00,1148.00,1307.00
113.00,0.00,2.00,2.00,0.00,1.00,264.00,99.00,1098.00,1230.00
114.00,3.00,3.00,10.00,1.00,0.00,404.00,99.00,1298.00,1500.00
115.00,2.00,1.00,8.00,3.00,1.00,212.00,99.00,1248.00,1354.00
116.00,1.00,1.00,7.00,1.00,0.00,230.00,99.00,1223.00,1338.00
117.00,1.00,0.00,10.00,0.00,0.00,170.00,99.00,1298.00,1383.00
118.00,0.00,1.00,5.00,1.00,1.00,150.00,99.00,1173.00,1248.00
119.00,0.00,0.00,5.00,0.00,1.00,204.00,99.00,1173.00,1275.00
120.00,1.00,1.00,5.00,1.00,0.00,148.00,99.00,1173.00,1247.00
121.00,3.00,0.00,5.00,0.00,1.00,140.00,99.00,1173.00,1243.00
122.00,2.00,2.00,0.00,2.00,1.00,244.00,99.00,1048.00,1170.00
123.00,0.00,2.00,8.00,1.00,0.00,302.00,99.00,1248.00,1399.00
124.00,2.00,1.00,0.00,3.00,1.00,194.00,99.00,1048.00,1145.00
125.00,2.00,1.00,0.00,3.00,1.00,168.00,99.00,1048.00,1132.00
126.00,3.00,0.00,5.00,0.00,1.00,160.00,99.00,1173.00,1253.00
127.00,2.00,0.00,10.00,2.00,1.00,208.00,99.00,1298.00,1402.00
128.00,1.00,1.00,10.00,3.00,1.00,204.00,99.00,1298.00,1400.00
129.00,0.00,3.00,5.00,1.00,1.00,208.00,99.00,1173.00,1277.00
130.00,3.00,2.00,7.00,1.00,1.00,328.00,99.00,1223.00,1387.00
131.00,1.00,0.00,8.00,2.00,1.00,210.00,99.00,1248.00,1353.00
132.00,3.00,1.00,8.00,1.00,1.00,144.00,99.00,1248.00,1320.00
