# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,1.00,3.00,3.00,2.00,1.00,574.00,99.00,1123.00,1410.00
1.00,2.00,2.00,2.00,1.00,0.00,442.00,99.00,1098.00,1319.00
2.00,0.00,0.00,9.00,0.00,1.00,244.00,99.00,1273.00,1395.00
3.00,2.00,0.00,6.00,0.00,0.00,310.00,99.00,1198.00,1353.00
4.00,0.00,1.00,5.00,1.00,1.00,354.00,99.00,1173.00,1350.00
5.00,2.00,2.00,6.00,2.00,1.00,368.00,99.00,1198.00,1382.00
6.00,2.00,2.00,9.00,2.00,1.00,476.00,99.00,1273.00,1511.00
7.00,2.00,2.00,0.00,2.00,1.00,312.00,99.00,1048.00,1204.00
8.00,2.00,0.00,8.00,2.00,1.00,274.00,99.00,1248.00,1385.00
9.00,0.00,1.00,8.00,3.00,0.00,266.00,99.00,1248.00,1381.00
10.00,2.00,3.00,7.00,0.00,0.00,514.00,99.00,1223.00,1480.00
11.00,1.00,0.00,5.00,2.00,1.00,238.00,99.00,1173.00,1292.00
12.00,1.00,1.00,3.00,3.00,1.00,290.00,99.00,1123.00,1268.00
13.00,3.00,3.00,0.00,0.00,1.00,516.00,99.00,1048.00,1306.00
14.00,2.00,3.00,5.00,3.00,1.00,410.00,99.00,1173.00,1378.00
15.00,0.00,1.00,2.00,1.00,1.00,204.00,99.00,1098.00,1200.00
16.00,2.00,1.00,4.00,3.00,1.00,258.00,99.00,1148.00,1277.00
17.00,1.00,1.00,3.00,1.00,0.00,270.00,99.00,1123.00,1258.00
18.00,0.00,1.00,4.00,1.00,1.00,226.00,99.00,1148.00,1261.00
19.00,0.00,0.00,3.00,0.00,1.00,316.00,99.00,1123.00,1281.00
20.00,2.00,0.00,3.00,2.00,1.00,244.00,99.00,1123.00,1245.00
21.00,0.00,1.00,10.00,3.00,0.00,306.00,99.00,1298.00,1451.00
22.00,1.00,3.00,2.00,2.00,1.00,506.00,99.00,1098.00,1351.00
23.00,1.00,2.00,4.00,3.00,1.00,830.00,99.00,1148.00,1563.00
24.00,2.00,1.00,10.00,3.00,1.00,274.00,99.00,1298.00,1435.00
25.00,0.00,0.00,1.00,0.00,1.00,258.00,99.00,1073.00,1202.00
26.00,2.00,1.00,3.00,3.00,1.00,222.00,99.00,1123.00,1234.00
27.00,2.00,3.00,2.00,0.00,0.00,624.00,99.00,1098.00,1410.00
28.00,3.00,1.00,7.00,1.00,1.00,178.00,99.00,1223.00,1312.00
29.00,0.00,3.00,7.00,1.00,1.00,416.00,99.00,1223.00,1431.00
30.00,0.00,2.00,4.00,1.00,0.00,490.00,99.00,1148.00,1393.00
31.00,3.00,3.00,8.00,0.00,1.00,542.00,99.00,1248.00,1519.00
32.00,0.00,1.00,8.00,3.00,0.00,278.00,99.00,1248.00,1387.00
33.00,1.00,1.00,6.00,1.00,0.00,284.00,99.00,1198.00,1340.00
34.00,0.00,1.00,5.00,1.00,1.00,206.00,99.00,1173.00,1276.00
35.00,2.00,3.00,1.00,3.00,1.00,592.00,99.00,1073.00,1369.00
36.00,0.00,2.00,10.00,3.00,0.00,928.00,99.00,1298.00,1762.00
37.00,1.00,0.00,9.00,2.00,1.00,234.00,99.00,1273.00,1390.00
38.00,0.00,1.00,4.00,1.00,1.00,188.00,99.00,1148.00,1242.00
39.00,1.00,0.00,4.00,2.00,1.00,224.00,99.00,1148.00,1260.00
40.00,2.00,2.00,2.00,2.00,1.00,530.00,99.00,1098.00,1363.00
41.00,1.00,2.00,5.00,3.00,1.00,762.00,99.00,1173.00,1554.00
42.00,2.00,3.00,2.00,2.00,0.00,826.00,99.00,1098.00,1511.00
43.00,3.00,0.00,0.00,0.00,1.00,106.00,99.00,1048.00,1101.00
44.00,3.00,3.00,1.00,0.00,1.00,518.00,99.00,1073.00,1332.00
45.00,0.00,3.00,8.00,1.00,1.00,390.00,99.00,1248.00,1443.00
46.00,0.00,1.00,5.00,1.00,1.00,222.00,99.00,1173.00,1284.00
47.00,1.00,2.00,8.00,3.00,1.00,428.00,99.00,1248.00,1462.00
48.00,3.00,3.00,4.00,0.00,1.00,674.00,99.00,1148.00,1485.00
49.00,1.00,2.00,3.00,0.00,0.00,764.00,99.00,1123.00,1505.00
50.00,3.00,3.00,10.00,0.00,1.00,466.00,99.00,1298.00,1531.00
51.00,3.00,3.00,7.00,0.00,1.00,396.00,99.00,1223.00,1421.00
52.00,1.00,0.00,1.00,2.00,1.00,270.00,99.00,1073.00,1208.00
53.00,3.00,0.00,10.00,2.00,0.00,252.00,99.00,1298.00,1424.00
54.00,0.00,3.00,5.00,1.00,1.00,558.00,99.00,1173.00,1452.00
55.00,3.00,0.00,5.00,0.00,1.00,224.00,99.00,1173.00,1285.00
56.00,2.00,1.00,7.00,3.00,1.00,160.00,99.00,1223.00,1303.00
57.00,1.00,0.00,6.00,2.00,1.00,248.00,99.00,1198.00,1322.00
58.00,0.00,2.00,5.00,0.00,1.00,394.00,99.00,1173.00,1370.00
59.00,0.00,3.00,8.00,1.00,1.00,446.00,99.00,1248.00,1471.00
60.00,1.00,0.00,2.00,2.00,1.00,254.00,99.00,1098.00,1225.00
61.00,0.00,1.00,7.00,1.00,1.00,242.00,99.00,1223.00,1344.00
62.00,0.00,3.00,9.00,1.00,1.00,484.00,99.00,1273.00,1515.00
63.00,2.00,0.00,3.00,2.00,1.00,266.00,99.00,1123.00,1256.00
64.00,1.00,1.00,5.00,3.00,1.00,272.00,99.00,1173.00,1309.00
65.00,0.00,2.00,5.00,0.00,1.00,318.00,99.00,1173.00,1332.00
66.00,2.00,2.00,0.00,2.00,1.00,450.00,99.00,1048.00,1273.00
67.00,0.00,0.00,2.00,0.00,1.00,256.00,99.00,1098.00,1226.00
68.00,3.00,1.00,10.00,1.00,1.00,240.00,99.00,1298.00,1418.00
69.00,3.00,2.00,2.00,2.00,0.00,772.00,99.00,1098.00,1484.00
70.00,0.00,0.00,1.00,0.00,1.00,268.00,99.00,1073.00,1207.00
71.00,2.00,1.00,2.00,3.00,1.00,208.00,99.00,1098.00,1202.00
72.00,3.00,1.00,6.00,3.00,0.00,250.00,99.00,1198.00,1323.00
73.00,0.00,1.00,7.00,3.00,0.00,288.00,99.00,1223.00,1367.00
74.00,3.00,1.00,3.00,3.00,0.00,300.00,99.00,1123.00,1273.00
75.00,2.00,3.00,0.00,3.00,1.00,448.00,99.00,1048.00,1272.00
76.00,1.00,2.00,10.00,2.00,0.00,542.00,99.00,1298.00,1569.00
77.00,3.00,1.00,8.00,1.00,1.00,138.00,99.00,1248.00,1317.00
78.00,2.00,0.00,9.00,0.00,0.00,216.00,99.00,1273.00,1381.00
79.00,1.00,1.00,7.00,3.00,1.00,174.00,99.00,1223.00,1310.00
80.00,0.00,0.00,0.00,0.00,1.00,278.00,99.00,1048.00,1187.00
81.00,1.00,3.00,2.00,3.00,0.00,666.00,99.00,1098.00,1431.00
82.00,0.00,0.00,2.00,0.00,1.00,242.00,99.00,1098.00,1219.00
83.00,1.00,1.00,4.00,1.00,0.00,212.00,99.00,1148.00,1254.00
84.00,3.00,0.00,0.00,2.00,0.00,274.00,99.00,1048.00,1185.00
85.00,3.00,0.00,0.00,2.00,0.00,302.00,99.00,1048.00,1199.00
86.00,3.00,0.00,7.00,0.00,1.00,166.00,99.00,1223.00,1306.00
87.00,3.00,2.00,3.00,1.00,1.00,318.00,99.00,1123.00,1282.00
88.00,1.00,3.00,10.00,2.00,1.00,606.00,99.00,1298.00,1601.00
89.00,1.00,0.00,8.00,2.00,1.00,252.00,99.00,1248.00,1374.00
90.00,0.00,1.00,6.00,3.00,0.00,266.00,99.00,1198.00,1331.00
91.00,1.00,2.00,7.00,3.00,1.00,424.00,99.00,1223.00,1435.00
92.00,1.00,0.00,2.00,2.00,1.00,208.00,99.00,1098.00,1202.00
93.00,3.00,3.00,5.00,0.00,1.00,456.00,99.00,1173.00,1401.00
94.00,3.00,1.00,1.00,1.00,1.00,222.00,99.00,1073.00,1184.00
95.00,0.00,1.00,8.00,1.00,1.00,226.00,99.00,1248.00,1361.00
96.00,1.00,1.00,9.00,3.00,1.00,230.00,99.00,1273.00,1388.00
97.00,1.00,2.00,2.00,3.00,1.00,614.00,99.00,1098.00,1405.00
98.00,2.00,3.00,3.00,1.00,0.00,524.00,99.00,1123.00,1385.00
99.00,2.00,3.00,5.00,3.00,1.00,520.00,99.00,1173.00,1433.00
100.00,3.00,3.00,1.00,0.00,1.00,436.00,99.00,1073.00,1291.00
101.00,3.00,3.00,9.00,0.00,1.00,854.00,99.00,1273.00,1700.00
102.00,2.00,0.00,8.00,2.00,1.00,190.00,99.00,1248.00,1343.00
103.00,2.00,3.00,4.00,2.00,0.00,694.00,99.00,1148.00,1495.00
104.00,1.00,3.00,5.00,2.00,1.00,334.00,99.00,1173.00,1340.00
105.00,3.00,1.00,3.00,3.00,0.00,230.00,99.00,1123.00,1238.00
106.00,1.00,2.00,7.00,2.00,0.00,698.00,99.00,1223.00,1572.00
107.00,3.00,0.00,4.00,0.00,1.00,188.00,99.00,1148.00,1242.00
108.00,0.00,1.00,3.00,1.00,1.00,242.00,99.00,1123.00,1244.00
109.00,3.00,1.00,7.00,1.00,1.00,178.00,99.00,1223.00,1312.00
110.00,2.00,3.00,4.00,3.00,1.00,630.00,99.00,1148.00,1463.00
111.00,1.00,0.00,10.00,2.00,1.00,236.00,99.00,1298.00,1416.00
112.00,0.00,2.00,4.00,0.00,1.00,582.00,99.00,1148.00,1439.00
113.00,1.00,0.00,0.00,2.00,1.00,282.00,99.00,1048.00,1189.00
114.00,3.00,3.00,10.00,1.00,0.00,806.00,99.00,1298.00,1701.00
115.00,2.00,0.00,7.00,2.00,1.00,166.00,99.00,1223.00,1306.00
116.00,3.00,2.00,1.00,1.00,1.00,982.00,99.00,1073.00,1564.00
117.00,1.00,3.00,10.00,1.00,0.00,774.00,99.00,1298.00,1685.00
118.00,1.00,1.00,9.00,3.00,1.00,238.00,99.00,1273.00,1392.00
119.00,3.00,3.00,2.00,3.00,0.00,712.00,99.00,1098.00,1454.00
120.00,2.00,3.00,0.00,3.00,1.00,456.00,99.00,1048.00,1276.00
121.00,1.00,3.00,2.00,2.00,1.00,620.00,99.00,1098.00,1408.00
122.00,1.00,2.00,9.00,1.00,0.00,650.00,99.00,1273.00,1598.00
123.00,1.00,3.00,7.00,2.00,1.00,528.00,99.00,1223.00,1487.00
124.00,3.00,0.00,6.00,2.00,0.00,296.00,99.00,1198.00,1346.00
125.00,3.00,0.00,8.00,0.00,1.00,204.00,99.00,1248.00,1350.00
126.00,3.00,1.00,0.00,3.00,0.00,260.00,99.00,1048.00,1178.00
127.00,0.00,3.00,1.00,1.00,1.00,360.00,99.00,1073.00,1253.00
128.00,1.00,0.00,6.00,0.00,0.00,252.00,99.00,1198.00,1324.00
129.00,1.00,0.00,7.00,0.00,0.00,248.00,99.00,1223.00,1347.00
130.00,2.00,3.00,8.00,3.00,1.00,600.00,99.00,1248.00,1548.00
131.00,0.00,0.00,7.00,2.00,0.00,288.00,99.00,1223.00,1367.00
132.00,0.00,0.00,8.00,2.00,0.00,296.00,99.00,1248.00,1396.00
133.00,1.00,3.00,6.00,2.00,1.00,480.00,99.00,1198.00,1438.00
134.00,2.00,0.00,4.00,2.00,1.00,182.00,99.00,1148.00,1239.00
135.00,1.00,1.00,5.00,3.00,1.00,222.00,99.00,1173.00,1284.00
136.00,1.00,2.00,1.00,3.00,1.00,354.00,99.00,1073.00,1250.00
137.00,3.00,0.00,3.00,0.00,1.00,220.00,99.00,1123.00,1233.00
138.00,3.00,3.00,9.00,3.00,0.00,426.00,99.00,1273.00,1486.00
139.00,1.00,2.00,1.00,2.00,0.00,592.00,99.00,1073.00,1369.00
140.00,3.00,1.00,2.00,1.00,1.00,242.00,99.00,1098.00,1219.00
141.00,3.00,1.00,4.00,3.00,0.00,260.00,99.00,1148.00,1278.00
