# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,1.00,2.00,1.00,3.00,1.00,44.00,99.00,1073.00,1095.00
1.00,0.00,2.00,4.00,1.00,0.00,56.00,99.00,1148.00,1176.00
2.00,3.00,1.00,1.00,1.00,1.00,56.00,99.00,1073.00,1101.00
3.00,2.00,3.00,9.00,0.00,0.00,58.00,99.00,1273.00,1302.00
4.00,1.00,0.00,0.00,2.00,1.00,50.00,99.00,1048.00,1073.00
5.00,0.00,2.00,1.00,0.00,1.00,40.00,99.00,1073.00,1093.00
6.00,0.00,1.00,6.00,1.00,1.00,26.00,99.00,1198.00,1211.00
7.00,3.00,2.00,0.00,3.00,0.00,50.00,99.00,1048.00,1073.00
8.00,0.00,0.00,7.00,0.00,1.00,46.00,99.00,1223.00,1246.00
9.00,1.00,1.00,7.00,1.00,0.00,38.00,99.00,1223.00,1242.00
10.00,0.00,3.00,4.00,3.00,0.00,62.00,99.00,1148.00,1179.00
11.00,2.00,3.00,3.00,2.00,0.00,52.00,99.00,1123.00,1149.00
12.00,2.00,3.00,6.00,3.00,1.00,38.00,99.00,1198.00,1217.00
13.00,3.00,0.00,8.00,0.00,1.00,50.00,99.00,1248.00,1273.00
14.00,0.00,3.00,8.00,0.00,0.00,40.00,99.00,1248.00,1268.00
15.00,2.00,3.00,7.00,0.00,0.00,64.00,99.00,1223.00,1255.00
16.00,1.00,2.00,1.00,3.00,1.00,30.00,99.00,1073.00,1088.00
17.00,0.00,1.00,9.00,3.00,0.00,32.00,99.00,1273.00,1289.00
18.00,3.00,3.00,0.00,3.00,0.00,44.00,99.00,1048.00,1070.00
19.00,2.00,2.00,7.00,2.00,1.00,60.00,99.00,1223.00,1253.00
20.00,1.00,0.00,3.00,2.00,1.00,38.00,99.00,1123.00,1142.00
21.00,2.00,0.00,6.00,0.00,0.00,40.00,99.00,1198.00,1218.00
22.00,0.00,3.00,4.00,3.00,0.00,48.00,99.00,1148.00,1172.00
23.00,1.00,0.00,3.00,0.00,0.00,50.00,99.00,1123.00,1148.00
24.00,2.00,2.00,10.00,3.00,0.00,54.00,99.00,1298.00,1325.00
25.00,1.00,3.00,10.00,1.00,0.00,58.00,99.00,1298.00,1327.00
26.00,2.00,0.00,1.00,2.00,1.00,22.00,99.00,1073.00,1084.00
27.00,1.00,1.00,5.00,1.00,0.00,36.00,99.00,1173.00,1191.00
