# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,1.00,0.00,10.00,2.00,1.00,102.00,99.00,1298.00,1349.00
1.00,3.00,0.00,9.00,2.00,0.00,74.00,99.00,1273.00,1310.00
2.00,2.00,2.00,2.00,1.00,0.00,188.00,99.00,1098.00,1192.00
3.00,0.00,0.00,8.00,0.00,1.00,100.00,99.00,1248.00,1298.00
4.00,3.00,2.00,0.00,0.00,0.00,154.00,99.00,1048.00,1125.00
5.00,1.00,2.00,8.00,0.00,0.00,186.00,99.00,1248.00,1341.00
6.00,1.00,0.00,1.00,0.00,0.00,90.00,99.00,1073.00,1118.00
7.00,0.00,2.00,5.00,3.00,0.00,136.00,99.00,1173.00,1241.00
8.00,0.00,3.00,4.00,3.00,0.00,184.00,99.00,1148.00,1240.00
9.00,2.00,2.00,4.00,3.00,0.00,130.00,99.00,1148.00,1213.00
10.00,3.00,3.00,10.00,0.00,1.00,172.00,99.00,1298.00,1384.00
11.00,2.00,0.00,4.00,2.00,1.00,76.00,99.00,1148.00,1186.00
12.00,1.00,0.00,8.00,2.00,1.00,90.00,99.00,1248.00,1293.00
13.00,1.00,0.00,6.00,0.00,0.00,110.00,99.00,1198.00,1253.00
14.00,1.00,1.00,1.00,3.00,1.00,64.00,99.00,1073.00,1105.00
15.00,3.00,2.00,0.00,1.00,1.00,138.00,99.00,1048.00,1117.00
16.00,1.00,0.00,1.00,2.00,1.00,66.00,99.00,1073.00,1106.00
17.00,0.00,2.00,10.00,2.00,0.00,136.00,99.00,1298.00,1366.00
18.00,0.00,1.00,5.00,1.00,1.00,130.00,99.00,1173.00,1238.00
19.00,3.00,0.00,8.00,2.00,0.00,98.00,99.00,1248.00,1297.00
20.00,3.00,2.00,9.00,2.00,0.00,116.00,99.00,1273.00,1331.00
21.00,0.00,1.00,8.00,1.00,1.00,86.00,99.00,1248.00,1291.00
22.00,1.00,1.00,1.00,3.00,1.00,86.00,99.00,1073.00,1116.00
23.00,0.00,0.00,7.00,0.00,1.00,68.00,99.00,1223.00,1257.00
24.00,2.00,0.00,3.00,2.00,1.00,76.00,99.00,1123.00,1161.00
25.00,0.00,3.00,4.00,3.00,0.00,154.00,99.00,1148.00,1225.00
26.00,3.00,2.00,5.00,1.00,1.00,106.00,99.00,1173.00,1226.00
27.00,2.00,0.00,9.00,0.00,0.00,116.00,99.00,1273.00,1331.00
28.00,1.00,0.00,9.00,2.00,1.00,88.00,99.00,1273.00,1317.00
