# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,1.00,3.00,8.00,3.00,0.00,462.00,99.00,1248.00,1479.00
1.00,1.00,2.00,0.00,2.00,0.00,462.00,99.00,1048.00,1279.00
2.00,3.00,1.00,3.00,3.00,0.00,146.00,99.00,1123.00,1196.00
3.00,0.00,0.00,4.00,0.00,1.00,108.00,99.00,1148.00,1202.00
4.00,0.00,0.00,5.00,0.00,1.00,132.00,99.00,1173.00,1239.00
5.00,1.00,0.00,0.00,2.00,1.00,112.00,99.00,1048.00,1104.00
6.00,2.00,2.00,2.00,2.00,1.00,386.00,99.00,1098.00,1291.00
7.00,3.00,2.00,4.00,1.00,1.00,454.00,99.00,1148.00,1375.00
8.00,2.00,1.00,10.00,3.00,1.00,156.00,99.00,1298.00,1376.00
9.00,2.00,3.00,0.00,2.00,0.00,286.00,99.00,1048.00,1191.00
10.00,0.00,3.00,4.00,1.00,1.00,322.00,99.00,1148.00,1309.00
11.00,3.00,0.00,1.00,2.00,0.00,186.00,99.00,1073.00,1166.00
12.00,2.00,1.00,1.00,3.00,1.00,126.00,99.00,1073.00,1136.00
13.00,3.00,0.00,0.00,2.00,0.00,126.00,99.00,1048.00,1111.00
14.00,1.00,0.00,6.00,2.00,1.00,154.00,99.00,1198.00,1275.00
15.00,3.00,0.00,8.00,0.00,1.00,216.00,99.00,1248.00,1356.00
16.00,2.00,0.00,7.00,2.00,1.00,180.00,99.00,1223.00,1313.00
17.00,2.00,2.00,10.00,2.00,1.00,400.00,99.00,1298.00,1498.00
18.00,2.00,0.00,6.00,2.00,1.00,140.00,99.00,1198.00,1268.00
19.00,1.00,1.00,10.00,3.00,1.00,180.00,99.00,1298.00,1388.00
20.00,2.00,0.00,6.00,0.00,0.00,148.00,99.00,1198.00,1272.00
21.00,3.00,3.00,2.00,2.00,0.00,434.00,99.00,1098.00,1315.00
22.00,1.00,3.00,7.00,2.00,1.00,576.00,99.00,1223.00,1511.00
23.00,3.00,3.00,5.00,0.00,1.00,378.00,99.00,1173.00,1362.00
24.00,3.00,1.00,2.00,1.00,1.00,150.00,99.00,1098.00,1173.00
25.00,3.00,3.00,7.00,0.00,1.00,410.00,99.00,1223.00,1428.00
26.00,3.00,0.00,5.00,0.00,1.00,174.00,99.00,1173.00,1260.00
27.00,3.00,0.00,6.00,2.00,0.00,164.00,99.00,1198.00,1280.00
28.00,0.00,0.00,10.00,2.00,0.00,138.00,99.00,1298.00,1367.00
29.00,1.00,1.00,9.00,3.00,1.00,148.00,99.00,1273.00,1347.00
30.00,0.00,2.00,4.00,0.00,1.00,262.00,99.00,1148.00,1279.00
31.00,0.00,0.00,9.00,0.00,1.00,208.00,99.00,1273.00,1377.00
32.00,3.00,3.00,1.00,0.00,1.00,320.00,99.00,1073.00,1233.00
33.00,2.00,1.00,1.00,1.00,0.00,152.00,99.00,1073.00,1149.00
34.00,0.00,1.00,5.00,1.00,1.00,136.00,99.00,1173.00,1241.00
35.00,3.00,1.00,3.00,3.00,0.00,156.00,99.00,1123.00,1201.00
36.00,2.00,2.00,4.00,2.00,1.00,368.00,99.00,1148.00,1332.00
37.00,2.00,2.00,3.00,2.00,1.00,376.00,99.00,1123.00,1311.00
38.00,0.00,3.00,3.00,1.00,1.00,406.00,99.00,1123.00,1326.00
39.00,3.00,3.00,6.00,0.00,1.00,390.00,99.00,1198.00,1393.00
40.00,1.00,3.00,2.00,2.00,1.00,324.00,99.00,1098.00,1260.00
41.00,0.00,0.00,7.00,0.00,1.00,170.00,99.00,1223.00,1308.00
42.00,2.00,3.00,5.00,3.00,1.00,264.00,99.00,1173.00,1305.00
43.00,3.00,0.00,1.00,0.00,1.00,184.00,99.00,1073.00,1165.00
44.00,1.00,3.00,2.00,2.00,1.00,332.00,99.00,1098.00,1264.00
45.00,1.00,3.00,4.00,1.00,0.00,538.00,99.00,1148.00,1417.00
46.00,3.00,1.00,2.00,1.00,1.00,186.00,99.00,1098.00,1191.00
47.00,0.00,3.00,3.00,2.00,0.00,608.00,99.00,1123.00,1427.00
48.00,1.00,0.00,4.00,2.00,1.00,164.00,99.00,1148.00,1230.00
49.00,1.00,1.00,5.00,1.00,0.00,132.00,99.00,1173.00,1239.00
50.00,0.00,0.00,3.00,0.00,1.00,156.00,99.00,1123.00,1201.00
51.00,2.00,1.00,9.00,3.00,1.00,170.00,99.00,1273.00,1358.00
52.00,2.00,2.00,8.00,3.00,0.00,448.00,99.00,1248.00,1472.00
53.00,1.00,0.00,1.00,2.00,1.00,142.00,99.00,1073.00,1144.00
54.00,3.00,2.00,0.00,0.00,0.00,536.00,99.00,1048.00,1316.00
55.00,1.00,2.00,4.00,3.00,1.00,392.00,99.00,1148.00,1344.00
56.00,3.00,1.00,6.00,1.00,1.00,148.00,99.00,1198.00,1272.00
57.00,1.00,0.00,1.00,2.00,1.00,146.00,99.00,1073.00,1146.00
58.00,1.00,3.00,3.00,2.00,1.00,576.00,99.00,1123.00,1411.00
59.00,3.00,0.00,5.00,2.00,0.00,172.00,99.00,1173.00,1259.00
60.00,0.00,0.00,6.00,0.00,1.00,124.00,99.00,1198.00,1260.00
61.00,0.00,1.00,0.00,1.00,1.00,160.00,99.00,1048.00,1128.00
62.00,3.00,3.00,6.00,0.00,1.00,420.00,99.00,1198.00,1408.00
63.00,3.00,1.00,4.00,1.00,1.00,172.00,99.00,1148.00,1234.00
64.00,1.00,1.00,8.00,3.00,1.00,184.00,99.00,1248.00,1340.00
65.00,3.00,2.00,4.00,1.00,1.00,224.00,99.00,1148.00,1260.00
66.00,0.00,2.00,9.00,0.00,1.00,346.00,99.00,1273.00,1446.00
67.00,3.00,0.00,9.00,0.00,1.00,170.00,99.00,1273.00,1358.00
68.00,2.00,1.00,9.00,3.00,1.00,164.00,99.00,1273.00,1355.00
69.00,2.00,2.00,2.00,2.00,1.00,342.00,99.00,1098.00,1269.00
70.00,0.00,0.00,7.00,2.00,0.00,126.00,99.00,1223.00,1286.00
71.00,0.00,3.00,1.00,0.00,0.00,364.00,99.00,1073.00,1255.00
72.00,1.00,3.00,4.00,2.00,1.00,604.00,99.00,1148.00,1450.00
73.00,0.00,1.00,1.00,3.00,0.00,142.00,99.00,1073.00,1144.00
74.00,1.00,3.00,5.00,2.00,1.00,356.00,99.00,1173.00,1351.00
75.00,2.00,2.00,0.00,3.00,0.00,232.00,99.00,1048.00,1164.00
76.00,2.00,1.00,5.00,3.00,1.00,132.00,99.00,1173.00,1239.00
77.00,1.00,1.00,2.00,1.00,0.00,160.00,99.00,1098.00,1178.00
78.00,0.00,1.00,0.00,1.00,1.00,184.00,99.00,1048.00,1140.00
79.00,3.00,0.00,2.00,0.00,1.00,174.00,99.00,1098.00,1185.00
80.00,0.00,0.00,2.00,2.00,0.00,156.00,99.00,1098.00,1176.00
81.00,1.00,0.00,2.00,0.00,0.00,162.00,99.00,1098.00,1179.00
82.00,1.00,1.00,8.00,3.00,1.00,140.00,99.00,1248.00,1318.00
83.00,0.00,1.00,7.00,1.00,1.00,168.00,99.00,1223.00,1307.00
84.00,2.00,1.00,4.00,3.00,1.00,138.00,99.00,1148.00,1217.00
85.00,1.00,2.00,9.00,3.00,1.00,372.00,99.00,1273.00,1459.00
86.00,0.00,1.00,1.00,1.00,1.00,108.00,99.00,1073.00,1127.00
87.00,0.00,2.00,9.00,0.00,1.00,332.00,99.00,1273.00,1439.00
88.00,3.00,3.00,7.00,3.00,0.00,394.00,99.00,1223.00,1420.00
89.00,0.00,0.00,1.00,0.00,1.00,142.00,99.00,1073.00,1144.00
90.00,2.00,0.00,4.00,0.00,0.00,126.00,99.00,1148.00,1211.00
91.00,2.00,1.00,7.00,1.00,0.00,166.00,99.00,1223.00,1306.00
92.00,0.00,3.00,0.00,1.00,1.00,406.00,99.00,1048.00,1251.00
93.00,0.00,3.00,1.00,1.00,1.00,404.00,99.00,1073.00,1275.00
94.00,1.00,2.00,5.00,3.00,1.00,388.00,99.00,1173.00,1367.00
95.00,1.00,0.00,4.00,0.00,0.00,160.00,99.00,1148.00,1228.00
96.00,1.00,0.00,8.00,2.00,1.00,126.00,99.00,1248.00,1311.00
97.00,3.00,3.00,1.00,0.00,1.00,230.00,99.00,1073.00,1188.00
98.00,2.00,0.00,10.00,2.00,1.00,108.00,99.00,1298.00,1352.00
99.00,1.00,0.00,2.00,0.00,0.00,124.00,99.00,1098.00,1160.00
100.00,1.00,1.00,2.00,3.00,1.00,164.00,99.00,1098.00,1180.00
101.00,1.00,3.00,9.00,2.00,1.00,334.00,99.00,1273.00,1440.00
102.00,2.00,0.00,10.00,2.00,1.00,110.00,99.00,1298.00,1353.00
103.00,1.00,1.00,7.00,1.00,0.00,152.00,99.00,1223.00,1299.00
104.00,1.00,2.00,3.00,3.00,1.00,328.00,99.00,1123.00,1287.00
105.00,2.00,1.00,3.00,3.00,1.00,186.00,99.00,1123.00,1216.00
106.00,1.00,2.00,1.00,3.00,1.00,400.00,99.00,1073.00,1273.00
107.00,0.00,2.00,8.00,2.00,0.00,616.00,99.00,1248.00,1556.00
108.00,0.00,2.00,5.00,0.00,1.00,320.00,99.00,1173.00,1333.00
109.00,1.00,2.00,10.00,2.00,0.00,492.00,99.00,1298.00,1544.00
110.00,3.00,0.00,10.00,0.00,1.00,122.00,99.00,1298.00,1359.00
111.00,1.00,1.00,6.00,1.00,0.00,144.00,99.00,1198.00,1270.00
112.00,2.00,2.00,10.00,1.00,0.00,658.00,99.00,1298.00,1627.00
113.00,3.00,1.00,1.00,1.00,1.00,110.00,99.00,1073.00,1128.00
114.00,3.00,2.00,1.00,1.00,1.00,198.00,99.00,1073.00,1172.00
115.00,1.00,0.00,9.00,0.00,0.00,128.00,99.00,1273.00,1337.00
116.00,2.00,2.00,1.00,0.00,0.00,476.00,99.00,1073.00,1311.00
117.00,1.00,0.00,2.00,2.00,1.00,178.00,99.00,1098.00,1187.00
118.00,1.00,0.00,0.00,0.00,0.00,222.00,99.00,1048.00,1159.00
119.00,1.00,2.00,2.00,3.00,1.00,330.00,99.00,1098.00,1263.00
120.00,3.00,2.00,7.00,3.00,0.00,354.00,99.00,1223.00,1400.00
121.00,0.00,0.00,7.00,0.00,1.00,130.00,99.00,1223.00,1288.00
122.00,2.00,0.00,9.00,2.00,1.00,154.00,99.00,1273.00,1350.00
123.00,3.00,2.00,6.00,0.00,0.00,364.00,99.00,1198.00,1380.00
124.00,3.00,0.00,7.00,2.00,0.00,204.00,99.00,1223.00,1325.00
125.00,0.00,3.00,0.00,2.00,0.00,480.00,99.00,1048.00,1288.00
126.00,1.00,0.00,7.00,2.00,1.00,180.00,99.00,1223.00,1313.00
127.00,0.00,2.00,0.00,0.00,1.00,384.00,99.00,1048.00,1240.00
128.00,2.00,3.00,10.00,1.00,0.00,440.00,99.00,1298.00,1518.00
129.00,3.00,3.00,3.00,1.00,0.00,242.00,99.00,1123.00,1244.00
130.00,0.00,1.00,5.00,1.00,1.00,186.00,99.00,1173.00,1266.00
131.00,0.00,0.00,4.00,0.00,1.00,206.00,99.00,1148.00,1251.00
132.00,1.00,2.00,0.00,3.00,1.00,432.00,99.00,1048.00,1264.00
