# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,1.00,2.00,3.00,2.00,0.00,416.00,99.00,1123.00,1331.00
1.00,0.00,3.00,1.00,1.00,1.00,290.00,99.00,1073.00,1218.00
2.00,2.00,2.00,9.00,3.00,0.00,410.00,99.00,1273.00,1478.00
3.00,2.00,2.00,7.00,3.00,0.00,374.00,99.00,1223.00,1410.00
4.00,0.00,2.00,2.00,3.00,0.00,366.00,99.00,1098.00,1281.00
5.00,0.00,0.00,7.00,0.00,1.00,118.00,99.00,1223.00,1282.00
6.00,2.00,0.00,9.00,2.00,1.00,194.00,99.00,1273.00,1370.00
7.00,0.00,2.00,7.00,0.00,1.00,332.00,99.00,1223.00,1389.00
8.00,2.00,0.00,6.00,2.00,1.00,204.00,99.00,1198.00,1300.00
9.00,1.00,1.00,9.00,1.00,0.00,206.00,99.00,1273.00,1376.00
10.00,3.00,1.00,0.00,1.00,1.00,206.00,99.00,1048.00,1151.00
11.00,1.00,3.00,0.00,2.00,1.00,328.00,99.00,1048.00,1212.00
12.00,0.00,3.00,4.00,1.00,1.00,464.00,99.00,1148.00,1380.00
13.00,1.00,0.00,5.00,0.00,0.00,194.00,99.00,1173.00,1270.00
14.00,1.00,1.00,3.00,1.00,0.00,164.00,99.00,1123.00,1205.00
15.00,3.00,0.00,5.00,0.00,1.00,194.00,99.00,1173.00,1270.00
16.00,3.00,3.00,5.00,0.00,1.00,218.00,99.00,1173.00,1282.00
17.00,2.00,1.00,10.00,1.00,0.00,194.00,99.00,1298.00,1395.00
18.00,2.00,2.00,9.00,0.00,0.00,520.00,99.00,1273.00,1533.00
19.00,3.00,0.00,7.00,2.00,0.00,190.00,99.00,1223.00,1318.00
20.00,0.00,0.00,0.00,2.00,0.00,248.00,99.00,1048.00,1172.00
21.00,0.00,2.00,6.00,0.00,1.00,372.00,99.00,1198.00,1384.00
22.00,1.00,0.00,5.00,2.00,1.00,154.00,99.00,1173.00,1250.00
23.00,0.00,0.00,9.00,0.00,1.00,214.00,99.00,1273.00,1380.00
24.00,1.00,0.00,9.00,0.00,0.00,212.00,99.00,1273.00,1379.00
25.00,0.00,3.00,10.00,1.00,1.00,434.00,99.00,1298.00,1515.00
26.00,1.00,0.00,9.00,2.00,1.00,172.00,99.00,1273.00,1359.00
27.00,2.00,2.00,5.00,2.00,1.00,242.00,99.00,1173.00,1294.00
28.00,0.00,0.00,10.00,0.00,1.00,198.00,99.00,1298.00,1397.00
29.00,2.00,0.00,4.00,2.00,1.00,184.00,99.00,1148.00,1240.00
30.00,1.00,3.00,4.00,1.00,0.00,426.00,99.00,1148.00,1361.00
31.00,2.00,0.00,1.00,0.00,0.00,192.00,99.00,1073.00,1169.00
32.00,0.00,1.00,10.00,1.00,1.00,226.00,99.00,1298.00,1411.00
33.00,1.00,2.00,1.00,0.00,0.00,494.00,99.00,1073.00,1320.00
34.00,3.00,1.00,2.00,3.00,0.00,218.00,99.00,1098.00,1207.00
35.00,2.00,1.00,6.00,3.00,1.00,136.00,99.00,1198.00,1266.00
36.00,0.00,2.00,0.00,0.00,1.00,304.00,99.00,1048.00,1200.00
37.00,2.00,0.00,8.00,2.00,1.00,186.00,99.00,1248.00,1341.00
38.00,3.00,2.00,7.00,1.00,1.00,232.00,99.00,1223.00,1339.00
39.00,1.00,3.00,7.00,2.00,1.00,312.00,99.00,1223.00,1379.00
40.00,0.00,3.00,0.00,1.00,1.00,312.00,99.00,1048.00,1204.00
41.00,0.00,3.00,1.00,1.00,1.00,330.00,99.00,1073.00,1238.00
42.00,3.00,1.00,5.00,1.00,1.00,218.00,99.00,1173.00,1282.00
43.00,3.00,1.00,7.00,1.00,1.00,214.00,99.00,1223.00,1330.00
44.00,1.00,0.00,8.00,2.00,1.00,146.00,99.00,1248.00,1321.00
45.00,0.00,0.00,7.00,0.00,1.00,222.00,99.00,1223.00,1334.00
46.00,3.00,3.00,2.00,0.00,1.00,358.00,99.00,1098.00,1277.00
47.00,3.00,3.00,7.00,0.00,1.00,450.00,99.00,1223.00,1448.00
48.00,3.00,3.00,6.00,0.00,1.00,356.00,99.00,1198.00,1376.00
49.00,2.00,2.00,3.00,1.00,0.00,374.00,99.00,1123.00,1310.00
50.00,2.00,1.00,1.00,1.00,0.00,222.00,99.00,1073.00,1184.00
51.00,0.00,0.00,10.00,0.00,1.00,238.00,99.00,1298.00,1417.00
52.00,1.00,2.00,2.00,2.00,0.00,550.00,99.00,1098.00,1373.00
53.00,0.00,0.00,0.00,0.00,1.00,180.00,99.00,1048.00,1138.00
54.00,3.00,1.00,3.00,1.00,1.00,218.00,99.00,1123.00,1232.00
55.00,2.00,1.00,7.00,3.00,1.00,166.00,99.00,1223.00,1306.00
56.00,3.00,3.00,1.00,0.00,1.00,380.00,99.00,1073.00,1263.00
57.00,3.00,2.00,3.00,3.00,0.00,424.00,99.00,1123.00,1335.00
58.00,0.00,1.00,5.00,1.00,1.00,182.00,99.00,1173.00,1264.00
59.00,2.00,1.00,0.00,3.00,1.00,100.00,99.00,1048.00,1098.00
60.00,2.00,1.00,4.00,1.00,0.00,200.00,99.00,1148.00,1248.00
61.00,1.00,1.00,1.00,3.00,1.00,162.00,99.00,1073.00,1154.00
62.00,3.00,3.00,2.00,2.00,0.00,384.00,99.00,1098.00,1290.00
63.00,2.00,2.00,0.00,2.00,1.00,334.00,99.00,1048.00,1215.00
64.00,1.00,0.00,3.00,0.00,0.00,204.00,99.00,1123.00,1225.00
65.00,3.00,0.00,9.00,0.00,1.00,210.00,99.00,1273.00,1378.00
66.00,1.00,2.00,0.00,3.00,1.00,320.00,99.00,1048.00,1208.00
67.00,1.00,0.00,0.00,0.00,0.00,198.00,99.00,1048.00,1147.00
68.00,2.00,1.00,1.00,1.00,0.00,210.00,99.00,1073.00,1178.00
69.00,2.00,0.00,10.00,0.00,0.00,192.00,99.00,1298.00,1394.00
70.00,1.00,1.00,9.00,3.00,1.00,188.00,99.00,1273.00,1367.00
71.00,0.00,0.00,8.00,2.00,0.00,206.00,99.00,1248.00,1351.00
72.00,2.00,1.00,7.00,3.00,1.00,202.00,99.00,1223.00,1324.00
73.00,2.00,1.00,7.00,3.00,1.00,216.00,99.00,1223.00,1331.00
74.00,1.00,1.00,9.00,3.00,1.00,182.00,99.00,1273.00,1364.00
75.00,0.00,1.00,6.00,1.00,1.00,160.00,99.00,1198.00,1278.00
76.00,3.00,0.00,4.00,2.00,0.00,202.00,99.00,1148.00,1249.00
77.00,0.00,0.00,8.00,0.00,1.00,152.00,99.00,1248.00,1324.00
78.00,2.00,0.00,10.00,0.00,0.00,194.00,99.00,1298.00,1395.00
79.00,2.00,3.00,4.00,0.00,0.00,412.00,99.00,1148.00,1354.00
80.00,0.00,2.00,9.00,3.00,0.00,456.00,99.00,1273.00,1501.00
81.00,0.00,1.00,5.00,1.00,1.00,142.00,99.00,1173.00,1244.00
82.00,1.00,3.00,5.00,2.00,1.00,436.00,99.00,1173.00,1391.00
83.00,0.00,2.00,6.00,0.00,1.00,372.00,99.00,1198.00,1384.00
84.00,3.00,3.00,8.00,0.00,1.00,302.00,99.00,1248.00,1399.00
85.00,2.00,2.00,3.00,3.00,0.00,482.00,99.00,1123.00,1364.00
86.00,3.00,3.00,2.00,0.00,1.00,366.00,99.00,1098.00,1281.00
87.00,0.00,3.00,10.00,0.00,0.00,430.00,99.00,1298.00,1513.00
88.00,1.00,3.00,8.00,2.00,1.00,356.00,99.00,1248.00,1426.00
89.00,0.00,3.00,3.00,0.00,0.00,364.00,99.00,1123.00,1305.00
90.00,2.00,2.00,7.00,2.00,1.00,434.00,99.00,1223.00,1440.00
91.00,3.00,2.00,3.00,1.00,1.00,480.00,99.00,1123.00,1363.00
92.00,0.00,0.00,4.00,0.00,1.00,186.00,99.00,1148.00,1241.00
