# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,3.00,0.00,10.00,0.00,1.00,122.00,99.00,1298.00,1359.00
1.00,2.00,1.00,1.00,3.00,1.00,154.00,99.00,1073.00,1150.00
2.00,2.00,1.00,6.00,3.00,1.00,124.00,99.00,1198.00,1260.00
3.00,1.00,2.00,5.00,3.00,1.00,220.00,99.00,1173.00,1283.00
4.00,2.00,1.00,4.00,3.00,1.00,144.00,99.00,1148.00,1220.00
5.00,3.00,1.00,3.00,1.00,1.00,122.00,99.00,1123.00,1184.00
6.00,1.00,3.00,8.00,2.00,1.00,228.00,99.00,1248.00,1362.00
7.00,3.00,1.00,9.00,1.00,1.00,126.00,99.00,1273.00,1336.00
8.00,3.00,2.00,4.00,1.00,1.00,194.00,99.00,1148.00,1245.00
9.00,3.00,2.00,7.00,1.00,1.00,198.00,99.00,1223.00,1322.00
10.00,2.00,2.00,5.00,2.00,1.00,188.00,99.00,1173.00,1267.00
11.00,2.00,3.00,10.00,3.00,1.00,194.00,99.00,1298.00,1395.00
12.00,1.00,2.00,3.00,0.00,0.00,214.00,99.00,1123.00,1230.00
13.00,3.00,1.00,5.00,3.00,0.00,128.00,99.00,1173.00,1237.00
14.00,1.00,0.00,6.00,2.00,1.00,126.00,99.00,1198.00,1261.00
15.00,1.00,0.00,8.00,2.00,1.00,138.00,99.00,1248.00,1317.00
16.00,0.00,3.00,0.00,1.00,1.00,184.00,99.00,1048.00,1140.00
17.00,1.00,1.00,8.00,3.00,1.00,140.00,99.00,1248.00,1318.00
18.00,3.00,2.00,9.00,2.00,0.00,266.00,99.00,1273.00,1406.00
19.00,1.00,0.00,0.00,2.00,1.00,136.00,99.00,1048.00,1116.00
20.00,3.00,0.00,1.00,0.00,1.00,158.00,99.00,1073.00,1152.00
21.00,1.00,1.00,9.00,3.00,1.00,110.00,99.00,1273.00,1328.00
22.00,2.00,0.00,10.00,0.00,0.00,130.00,99.00,1298.00,1363.00
23.00,2.00,1.00,0.00,3.00,1.00,128.00,99.00,1048.00,1112.00
24.00,3.00,2.00,5.00,1.00,1.00,190.00,99.00,1173.00,1268.00
25.00,3.00,1.00,9.00,1.00,1.00,106.00,99.00,1273.00,1326.00
26.00,3.00,2.00,3.00,1.00,1.00,250.00,99.00,1123.00,1248.00
27.00,0.00,2.00,6.00,0.00,1.00,188.00,99.00,1198.00,1292.00
28.00,1.00,0.00,8.00,0.00,0.00,158.00,99.00,1248.00,1327.00
29.00,0.00,1.00,10.00,3.00,0.00,130.00,99.00,1298.00,1363.00
30.00,3.00,0.00,3.00,0.00,1.00,112.00,99.00,1123.00,1179.00
31.00,2.00,1.00,6.00,1.00,0.00,132.00,99.00,1198.00,1264.00
32.00,1.00,0.00,1.00,2.00,1.00,100.00,99.00,1073.00,1123.00
33.00,0.00,1.00,9.00,1.00,1.00,116.00,99.00,1273.00,1331.00
34.00,2.00,2.00,5.00,2.00,1.00,196.00,99.00,1173.00,1271.00
35.00,0.00,3.00,5.00,1.00,1.00,158.00,99.00,1173.00,1252.00
36.00,0.00,1.00,0.00,1.00,1.00,126.00,99.00,1048.00,1111.00
37.00,3.00,2.00,0.00,1.00,1.00,176.00,99.00,1048.00,1136.00
38.00,2.00,0.00,9.00,2.00,1.00,152.00,99.00,1273.00,1349.00
39.00,2.00,0.00,6.00,2.00,1.00,108.00,99.00,1198.00,1252.00
40.00,0.00,3.00,3.00,1.00,1.00,266.00,99.00,1123.00,1256.00
41.00,2.00,0.00,6.00,2.00,1.00,114.00,99.00,1198.00,1255.00
42.00,2.00,3.00,5.00,3.00,1.00,148.00,99.00,1173.00,1247.00
43.00,0.00,3.00,7.00,1.00,1.00,172.00,99.00,1223.00,1309.00
44.00,1.00,1.00,7.00,3.00,1.00,98.00,99.00,1223.00,1272.00
45.00,0.00,1.00,6.00,1.00,1.00,92.00,99.00,1198.00,1244.00
46.00,2.00,2.00,8.00,2.00,1.00,176.00,99.00,1248.00,1336.00
47.00,2.00,3.00,4.00,3.00,1.00,162.00,99.00,1148.00,1229.00
48.00,1.00,3.00,7.00,2.00,1.00,158.00,99.00,1223.00,1302.00
49.00,2.00,0.00,8.00,2.00,1.00,110.00,99.00,1248.00,1303.00
50.00,2.00,2.00,10.00,1.00,0.00,238.00,99.00,1298.00,1417.00
51.00,1.00,3.00,10.00,2.00,1.00,166.00,99.00,1298.00,1381.00
52.00,1.00,0.00,0.00,2.00,1.00,122.00,99.00,1048.00,1109.00
53.00,3.00,3.00,6.00,0.00,1.00,236.00,99.00,1198.00,1316.00
54.00,2.00,3.00,2.00,3.00,1.00,174.00,99.00,1098.00,1185.00
