# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,0.00,2.00,10.00,0.00,1.00,324.00,99.00,1298.00,1460.00
1.00,2.00,0.00,1.00,2.00,1.00,156.00,99.00,1073.00,1151.00
2.00,0.00,2.00,3.00,3.00,0.00,270.00,99.00,1123.00,1258.00
3.00,0.00,1.00,7.00,3.00,0.00,232.00,99.00,1223.00,1339.00
4.00,1.00,1.00,4.00,3.00,1.00,198.00,99.00,1148.00,1247.00
5.00,3.00,3.00,2.00,0.00,1.00,506.00,99.00,1098.00,1351.00
6.00,3.00,0.00,4.00,2.00,0.00,194.00,99.00,1148.00,1245.00
7.00,1.00,2.00,10.00,3.00,1.00,306.00,99.00,1298.00,1451.00
8.00,3.00,3.00,1.00,0.00,1.00,296.00,99.00,1073.00,1221.00
9.00,0.00,1.00,6.00,1.00,1.00,162.00,99.00,1198.00,1279.00
10.00,2.00,1.00,7.00,3.00,1.00,184.00,99.00,1223.00,1315.00
11.00,0.00,2.00,4.00,3.00,0.00,330.00,99.00,1148.00,1313.00
12.00,2.00,1.00,10.00,1.00,0.00,216.00,99.00,1298.00,1406.00
13.00,3.00,3.00,0.00,0.00,1.00,548.00,99.00,1048.00,1322.00
14.00,2.00,0.00,6.00,2.00,1.00,132.00,99.00,1198.00,1264.00
15.00,2.00,1.00,4.00,1.00,0.00,212.00,99.00,1148.00,1254.00
16.00,3.00,0.00,2.00,2.00,0.00,192.00,99.00,1098.00,1194.00
17.00,2.00,0.00,8.00,0.00,0.00,244.00,99.00,1248.00,1370.00
18.00,0.00,3.00,2.00,3.00,0.00,388.00,99.00,1098.00,1292.00
19.00,0.00,3.00,10.00,2.00,0.00,302.00,99.00,1298.00,1449.00
20.00,2.00,1.00,4.00,3.00,1.00,202.00,99.00,1148.00,1249.00
21.00,2.00,2.00,3.00,3.00,0.00,370.00,99.00,1123.00,1308.00
22.00,2.00,1.00,3.00,1.00,0.00,160.00,99.00,1123.00,1203.00
23.00,2.00,0.00,7.00,0.00,0.00,220.00,99.00,1223.00,1333.00
24.00,3.00,1.00,7.00,3.00,0.00,206.00,99.00,1223.00,1326.00
25.00,3.00,3.00,7.00,3.00,0.00,406.00,99.00,1223.00,1426.00
26.00,1.00,0.00,4.00,0.00,0.00,198.00,99.00,1148.00,1247.00
27.00,1.00,2.00,6.00,3.00,1.00,504.00,99.00,1198.00,1450.00
28.00,3.00,2.00,4.00,0.00,0.00,382.00,99.00,1148.00,1339.00
29.00,3.00,3.00,6.00,0.00,1.00,288.00,99.00,1198.00,1342.00
30.00,0.00,2.00,2.00,3.00,0.00,334.00,99.00,1098.00,1265.00
31.00,2.00,3.00,5.00,1.00,0.00,444.00,99.00,1173.00,1395.00
32.00,0.00,3.00,6.00,2.00,0.00,416.00,99.00,1198.00,1406.00
33.00,3.00,1.00,1.00,1.00,1.00,160.00,99.00,1073.00,1153.00
34.00,0.00,0.00,5.00,2.00,0.00,182.00,99.00,1173.00,1264.00
35.00,0.00,2.00,1.00,3.00,0.00,432.00,99.00,1073.00,1289.00
36.00,3.00,2.00,2.00,0.00,0.00,408.00,99.00,1098.00,1302.00
37.00,1.00,0.00,6.00,2.00,1.00,160.00,99.00,1198.00,1278.00
38.00,0.00,2.00,2.00,1.00,0.00,452.00,99.00,1098.00,1324.00
39.00,1.00,2.00,6.00,3.00,1.00,348.00,99.00,1198.00,1372.00
40.00,1.00,2.00,7.00,3.00,1.00,430.00,99.00,1223.00,1438.00
41.00,2.00,0.00,7.00,2.00,1.00,216.00,99.00,1223.00,1331.00
42.00,0.00,1.00,4.00,1.00,1.00,226.00,99.00,1148.00,1261.00
43.00,1.00,2.00,1.00,3.00,1.00,432.00,99.00,1073.00,1289.00
44.00,2.00,2.00,5.00,2.00,1.00,294.00,99.00,1173.00,1320.00
45.00,3.00,1.00,4.00,1.00,1.00,200.00,99.00,1148.00,1248.00
46.00,1.00,0.00,2.00,2.00,1.00,190.00,99.00,1098.00,1193.00
47.00,1.00,0.00,9.00,0.00,0.00,214.00,99.00,1273.00,1380.00
48.00,3.00,3.00,2.00,3.00,0.00,458.00,99.00,1098.00,1327.00
49.00,1.00,2.00,5.00,3.00,1.00,328.00,99.00,1173.00,1337.00
50.00,3.00,3.00,5.00,2.00,0.00,362.00,99.00,1173.00,1354.00
51.00,1.00,2.00,0.00,3.00,1.00,312.00,99.00,1048.00,1204.00
52.00,0.00,1.00,4.00,3.00,0.00,202.00,99.00,1148.00,1249.00
53.00,0.00,2.00,4.00,0.00,1.00,372.00,99.00,1148.00,1334.00
54.00,3.00,2.00,3.00,2.00,0.00,412.00,99.00,1123.00,1329.00
55.00,0.00,3.00,2.00,0.00,0.00,410.00,99.00,1098.00,1303.00
56.00,2.00,3.00,6.00,1.00,0.00,426.00,99.00,1198.00,1411.00
57.00,1.00,3.00,7.00,2.00,1.00,370.00,99.00,1223.00,1408.00
58.00,0.00,1.00,10.00,1.00,1.00,192.00,99.00,1298.00,1394.00
59.00,2.00,3.00,8.00,0.00,0.00,588.00,99.00,1248.00,1542.00
60.00,3.00,0.00,10.00,2.00,0.00,220.00,99.00,1298.00,1408.00
61.00,1.00,3.00,1.00,2.00,1.00,300.00,99.00,1073.00,1223.00
62.00,2.00,3.00,0.00,2.00,0.00,372.00,99.00,1048.00,1234.00
63.00,0.00,2.00,6.00,0.00,1.00,480.00,99.00,1198.00,1438.00
64.00,3.00,1.00,9.00,1.00,1.00,236.00,99.00,1273.00,1391.00
65.00,0.00,3.00,8.00,2.00,0.00,330.00,99.00,1248.00,1413.00
66.00,1.00,3.00,2.00,2.00,1.00,362.00,99.00,1098.00,1279.00
67.00,0.00,1.00,9.00,3.00,0.00,182.00,99.00,1273.00,1364.00
