# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,2.00,2.00,9.00,2.00,1.00,368.00,99.00,1273.00,1457.00
1.00,2.00,2.00,10.00,2.00,1.00,216.00,99.00,1298.00,1406.00
2.00,2.00,0.00,5.00,2.00,1.00,154.00,99.00,1173.00,1250.00
3.00,1.00,2.00,10.00,3.00,1.00,206.00,99.00,1298.00,1401.00
4.00,2.00,3.00,3.00,3.00,1.00,216.00,99.00,1123.00,1231.00
5.00,2.00,2.00,8.00,2.00,1.00,200.00,99.00,1248.00,1348.00
6.00,0.00,1.00,8.00,1.00,1.00,114.00,99.00,1248.00,1305.00
7.00,3.00,2.00,8.00,2.00,0.00,268.00,99.00,1248.00,1382.00
8.00,2.00,1.00,2.00,3.00,1.00,104.00,99.00,1098.00,1150.00
9.00,1.00,2.00,9.00,3.00,1.00,198.00,99.00,1273.00,1372.00
10.00,3.00,3.00,5.00,0.00,1.00,166.00,99.00,1173.00,1256.00
11.00,2.00,3.00,6.00,3.00,1.00,214.00,99.00,1198.00,1305.00
12.00,3.00,2.00,7.00,1.00,1.00,168.00,99.00,1223.00,1307.00
13.00,2.00,1.00,8.00,3.00,1.00,110.00,99.00,1248.00,1303.00
14.00,2.00,3.00,2.00,3.00,1.00,226.00,99.00,1098.00,1211.00
15.00,1.00,0.00,4.00,2.00,1.00,94.00,99.00,1148.00,1195.00
16.00,3.00,1.00,0.00,1.00,1.00,136.00,99.00,1048.00,1116.00
17.00,0.00,1.00,7.00,1.00,1.00,132.00,99.00,1223.00,1289.00
18.00,0.00,3.00,7.00,1.00,1.00,168.00,99.00,1223.00,1307.00
19.00,3.00,0.00,3.00,0.00,1.00,156.00,99.00,1123.00,1201.00
20.00,0.00,0.00,0.00,0.00,1.00,94.00,99.00,1048.00,1095.00
21.00,1.00,0.00,4.00,2.00,1.00,114.00,99.00,1148.00,1205.00
22.00,1.00,1.00,9.00,3.00,1.00,150.00,99.00,1273.00,1348.00
23.00,0.00,3.00,4.00,3.00,0.00,278.00,99.00,1148.00,1287.00
24.00,1.00,3.00,4.00,2.00,1.00,330.00,99.00,1148.00,1313.00
25.00,0.00,2.00,6.00,0.00,1.00,196.00,99.00,1198.00,1296.00
26.00,2.00,3.00,1.00,0.00,0.00,308.00,99.00,1073.00,1227.00
27.00,3.00,2.00,6.00,1.00,1.00,182.00,99.00,1198.00,1289.00
28.00,3.00,0.00,4.00,0.00,1.00,134.00,99.00,1148.00,1215.00
29.00,1.00,2.00,0.00,3.00,1.00,186.00,99.00,1048.00,1141.00
30.00,0.00,0.00,5.00,0.00,1.00,126.00,99.00,1173.00,1236.00
31.00,1.00,0.00,2.00,2.00,1.00,138.00,99.00,1098.00,1167.00
32.00,1.00,0.00,10.00,0.00,0.00,134.00,99.00,1298.00,1365.00
33.00,0.00,3.00,4.00,1.00,1.00,268.00,99.00,1148.00,1282.00
34.00,0.00,2.00,1.00,3.00,0.00,238.00,99.00,1073.00,1192.00
35.00,3.00,3.00,10.00,0.00,1.00,258.00,99.00,1298.00,1427.00
36.00,1.00,0.00,1.00,2.00,1.00,128.00,99.00,1073.00,1137.00
37.00,2.00,1.00,0.00,3.00,1.00,110.00,99.00,1048.00,1103.00
38.00,3.00,2.00,3.00,1.00,1.00,226.00,99.00,1123.00,1236.00
39.00,2.00,2.00,5.00,2.00,1.00,202.00,99.00,1173.00,1274.00
40.00,1.00,0.00,2.00,2.00,1.00,94.00,99.00,1098.00,1145.00
41.00,2.00,0.00,6.00,2.00,1.00,134.00,99.00,1198.00,1265.00
42.00,2.00,1.00,4.00,3.00,1.00,120.00,99.00,1148.00,1208.00
43.00,3.00,3.00,6.00,0.00,1.00,158.00,99.00,1198.00,1277.00
44.00,0.00,3.00,3.00,2.00,0.00,238.00,99.00,1123.00,1242.00
45.00,2.00,2.00,8.00,2.00,1.00,210.00,99.00,1248.00,1353.00
46.00,3.00,3.00,7.00,0.00,1.00,228.00,99.00,1223.00,1337.00
47.00,2.00,2.00,7.00,2.00,1.00,212.00,99.00,1223.00,1329.00
48.00,3.00,0.00,3.00,0.00,1.00,128.00,99.00,1123.00,1187.00
49.00,3.00,3.00,7.00,0.00,1.00,218.00,99.00,1223.00,1332.00
50.00,2.00,2.00,2.00,1.00,0.00,282.00,99.00,1098.00,1239.00
51.00,1.00,0.00,1.00,2.00,1.00,84.00,99.00,1073.00,1115.00
52.00,2.00,0.00,4.00,2.00,1.00,132.00,99.00,1148.00,1214.00
53.00,1.00,0.00,5.00,0.00,0.00,142.00,99.00,1173.00,1244.00
54.00,2.00,3.00,2.00,3.00,1.00,192.00,99.00,1098.00,1194.00
55.00,3.00,0.00,10.00,0.00,1.00,94.00,99.00,1298.00,1345.00
56.00,3.00,2.00,6.00,1.00,1.00,192.00,99.00,1198.00,1294.00
57.00,1.00,2.00,0.00,3.00,1.00,250.00,99.00,1048.00,1173.00
58.00,2.00,3.00,7.00,3.00,1.00,200.00,99.00,1223.00,1323.00
59.00,2.00,3.00,9.00,3.00,1.00,158.00,99.00,1273.00,1352.00
60.00,2.00,1.00,10.00,3.00,1.00,102.00,99.00,1298.00,1349.00
61.00,3.00,1.00,6.00,1.00,1.00,116.00,99.00,1198.00,1256.00
62.00,0.00,0.00,6.00,0.00,1.00,130.00,99.00,1198.00,1263.00
63.00,0.00,0.00,0.00,0.00,1.00,112.00,99.00,1048.00,1104.00
64.00,2.00,1.00,6.00,1.00,0.00,144.00,99.00,1198.00,1270.00
