# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,2.00,0.00,0.00,2.00,1.00,124.00,99.00,1048.00,1110.00
1.00,0.00,1.00,8.00,1.00,1.00,110.00,99.00,1248.00,1303.00
2.00,3.00,1.00,5.00,1.00,1.00,140.00,99.00,1173.00,1243.00
3.00,1.00,1.00,2.00,3.00,1.00,82.00,99.00,1098.00,1139.00
4.00,2.00,2.00,7.00,2.00,1.00,194.00,99.00,1223.00,1320.00
5.00,2.00,3.00,6.00,3.00,1.00,290.00,99.00,1198.00,1343.00
6.00,3.00,1.00,2.00,1.00,1.00,132.00,99.00,1098.00,1164.00
7.00,2.00,0.00,7.00,2.00,1.00,92.00,99.00,1223.00,1269.00
8.00,2.00,2.00,3.00,2.00,1.00,248.00,99.00,1123.00,1247.00
9.00,2.00,3.00,9.00,3.00,1.00,188.00,99.00,1273.00,1367.00
10.00,1.00,0.00,8.00,2.00,1.00,102.00,99.00,1248.00,1299.00
11.00,0.00,2.00,9.00,0.00,1.00,178.00,99.00,1273.00,1362.00
12.00,2.00,2.00,10.00,2.00,1.00,304.00,99.00,1298.00,1450.00
13.00,0.00,3.00,9.00,1.00,1.00,366.00,99.00,1273.00,1456.00
14.00,0.00,1.00,1.00,3.00,0.00,140.00,99.00,1073.00,1143.00
15.00,2.00,2.00,0.00,2.00,1.00,232.00,99.00,1048.00,1164.00
16.00,3.00,0.00,9.00,0.00,1.00,124.00,99.00,1273.00,1335.00
17.00,0.00,0.00,1.00,0.00,1.00,146.00,99.00,1073.00,1146.00
18.00,2.00,1.00,0.00,3.00,1.00,122.00,99.00,1048.00,1109.00
19.00,1.00,3.00,4.00,2.00,1.00,142.00,99.00,1148.00,1219.00
20.00,2.00,1.00,0.00,3.00,1.00,124.00,99.00,1048.00,1110.00
21.00,2.00,0.00,3.00,0.00,0.00,128.00,99.00,1123.00,1187.00
22.00,3.00,0.00,1.00,0.00,1.00,164.00,99.00,1073.00,1155.00
23.00,2.00,3.00,10.00,3.00,1.00,166.00,99.00,1298.00,1381.00
24.00,3.00,3.00,8.00,0.00,1.00,178.00,99.00,1248.00,1337.00
25.00,0.00,2.00,0.00,0.00,1.00,216.00,99.00,1048.00,1156.00
26.00,1.00,3.00,10.00,2.00,1.00,206.00,99.00,1298.00,1401.00
27.00,0.00,2.00,5.00,0.00,1.00,278.00,99.00,1173.00,1312.00
28.00,1.00,0.00,7.00,2.00,1.00,114.00,99.00,1223.00,1280.00
29.00,2.00,3.00,2.00,3.00,1.00,184.00,99.00,1098.00,1190.00
30.00,3.00,0.00,0.00,0.00,1.00,96.00,99.00,1048.00,1096.00
31.00,1.00,0.00,5.00,2.00,1.00,120.00,99.00,1173.00,1233.00
32.00,1.00,2.00,0.00,3.00,1.00,228.00,99.00,1048.00,1162.00
33.00,3.00,0.00,6.00,0.00,1.00,132.00,99.00,1198.00,1264.00
34.00,3.00,0.00,2.00,0.00,1.00,130.00,99.00,1098.00,1163.00
35.00,3.00,1.00,10.00,3.00,0.00,160.00,99.00,1298.00,1378.00
36.00,2.00,0.00,8.00,2.00,1.00,102.00,99.00,1248.00,1299.00
37.00,2.00,2.00,5.00,2.00,1.00,184.00,99.00,1173.00,1265.00
38.00,3.00,2.00,9.00,1.00,1.00,190.00,99.00,1273.00,1368.00
39.00,3.00,3.00,7.00,0.00,1.00,230.00,99.00,1223.00,1338.00
40.00,3.00,1.00,0.00,1.00,1.00,132.00,99.00,1048.00,1114.00
41.00,2.00,1.00,6.00,1.00,0.00,138.00,99.00,1198.00,1267.00
42.00,2.00,0.00,9.00,2.00,1.00,162.00,99.00,1273.00,1354.00
43.00,0.00,0.00,9.00,0.00,1.00,116.00,99.00,1273.00,1331.00
44.00,1.00,2.00,6.00,3.00,1.00,232.00,99.00,1198.00,1314.00
45.00,1.00,1.00,7.00,3.00,1.00,112.00,99.00,1223.00,1279.00
46.00,0.00,3.00,3.00,1.00,1.00,258.00,99.00,1123.00,1252.00
47.00,3.00,3.00,3.00,0.00,1.00,192.00,99.00,1123.00,1219.00
48.00,3.00,0.00,2.00,0.00,1.00,88.00,99.00,1098.00,1142.00
49.00,0.00,1.00,2.00,1.00,1.00,102.00,99.00,1098.00,1149.00
50.00,2.00,3.00,0.00,3.00,1.00,222.00,99.00,1048.00,1159.00
51.00,0.00,1.00,2.00,1.00,1.00,144.00,99.00,1098.00,1170.00
52.00,2.00,0.00,4.00,2.00,1.00,96.00,99.00,1148.00,1196.00
53.00,1.00,3.00,4.00,2.00,1.00,150.00,99.00,1148.00,1223.00
54.00,3.00,2.00,5.00,1.00,1.00,168.00,99.00,1173.00,1257.00
55.00,3.00,1.00,7.00,3.00,0.00,134.00,99.00,1223.00,1290.00
56.00,0.00,2.00,4.00,0.00,1.00,174.00,99.00,1148.00,1235.00
57.00,0.00,3.00,5.00,1.00,1.00,260.00,99.00,1173.00,1303.00
58.00,1.00,2.00,5.00,3.00,1.00,284.00,99.00,1173.00,1315.00
59.00,1.00,2.00,3.00,3.00,1.00,196.00,99.00,1123.00,1221.00
60.00,3.00,1.00,1.00,1.00,1.00,164.00,99.00,1073.00,1155.00
61.00,1.00,1.00,0.00,3.00,1.00,126.00,99.00,1048.00,1111.00
62.00,1.00,0.00,2.00,2.00,1.00,110.00,99.00,1098.00,1153.00
63.00,3.00,2.00,5.00,1.00,1.00,242.00,99.00,1173.00,1294.00
64.00,3.00,0.00,7.00,0.00,1.00,122.00,99.00,1223.00,1284.00
65.00,3.00,1.00,1.00,1.00,1.00,118.00,99.00,1073.00,1132.00
66.00,0.00,0.00,4.00,0.00,1.00,128.00,99.00,1148.00,1212.00
67.00,3.00,1.00,10.00,1.00,1.00,136.00,99.00,1298.00,1366.00
68.00,3.00,3.00,7.00,0.00,1.00,220.00,99.00,1223.00,1333.00
69.00,1.00,3.00,8.00,2.00,1.00,280.00,99.00,1248.00,1388.00
70.00,2.00,3.00,3.00,3.00,1.00,192.00,99.00,1123.00,1219.00
71.00,0.00,1.00,9.00,3.00,0.00,132.00,99.00,1273.00,1339.00
72.00,2.00,2.00,10.00,2.00,1.00,188.00,99.00,1298.00,1392.00
73.00,0.00,3.00,4.00,1.00,1.00,230.00,99.00,1148.00,1263.00
74.00,2.00,2.00,10.00,1.00,0.00,226.00,99.00,1298.00,1411.00
75.00,0.00,3.00,8.00,1.00,1.00,284.00,99.00,1248.00,1390.00
76.00,0.00,3.00,5.00,1.00,1.00,256.00,99.00,1173.00,1301.00
77.00,0.00,1.00,6.00,3.00,0.00,128.00,99.00,1198.00,1262.00
78.00,2.00,1.00,8.00,1.00,0.00,146.00,99.00,1248.00,1321.00
79.00,3.00,1.00,8.00,1.00,1.00,130.00,99.00,1248.00,1313.00
80.00,0.00,1.00,4.00,1.00,1.00,96.00,99.00,1148.00,1196.00
81.00,1.00,2.00,4.00,3.00,1.00,164.00,99.00,1148.00,1230.00
82.00,2.00,0.00,2.00,2.00,1.00,126.00,99.00,1098.00,1161.00
83.00,2.00,0.00,6.00,2.00,1.00,136.00,99.00,1198.00,1266.00
84.00,1.00,0.00,7.00,0.00,0.00,152.00,99.00,1223.00,1299.00
85.00,1.00,1.00,7.00,3.00,1.00,122.00,99.00,1223.00,1284.00
86.00,1.00,1.00,1.00,1.00,0.00,146.00,99.00,1073.00,1146.00
87.00,1.00,2.00,9.00,3.00,1.00,214.00,99.00,1273.00,1380.00
88.00,2.00,2.00,2.00,2.00,1.00,172.00,99.00,1098.00,1184.00
89.00,2.00,0.00,4.00,0.00,0.00,158.00,99.00,1148.00,1227.00
90.00,0.00,2.00,7.00,0.00,1.00,166.00,99.00,1223.00,1306.00
91.00,0.00,2.00,7.00,0.00,1.00,210.00,99.00,1223.00,1328.00
92.00,3.00,1.00,4.00,1.00,1.00,132.00,99.00,1148.00,1214.00
93.00,1.00,3.00,6.00,2.00,1.00,208.00,99.00,1198.00,1302.00
94.00,3.00,2.00,4.00,2.00,0.00,252.00,99.00,1148.00,1274.00
