# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,0.00,0.00,0.00,0.00,1.00,120.00,99.00,1048.00,1108.00
1.00,0.00,0.00,2.00,2.00,0.00,134.00,99.00,1098.00,1165.00
2.00,3.00,0.00,2.00,2.00,0.00,160.00,99.00,1098.00,1178.00
3.00,2.00,1.00,3.00,3.00,1.00,144.00,99.00,1123.00,1195.00
4.00,2.00,0.00,7.00,2.00,1.00,108.00,99.00,1223.00,1277.00
5.00,3.00,0.00,9.00,0.00,1.00,104.00,99.00,1273.00,1325.00
6.00,1.00,2.00,4.00,3.00,1.00,270.00,99.00,1148.00,1283.00
7.00,1.00,0.00,1.00,2.00,1.00,126.00,99.00,1073.00,1136.00
8.00,1.00,1.00,9.00,3.00,1.00,140.00,99.00,1273.00,1343.00
9.00,0.00,3.00,6.00,1.00,1.00,212.00,99.00,1198.00,1304.00
10.00,0.00,0.00,3.00,2.00,0.00,114.00,99.00,1123.00,1180.00
11.00,1.00,2.00,4.00,3.00,1.00,272.00,99.00,1148.00,1284.00
12.00,1.00,0.00,5.00,0.00,0.00,158.00,99.00,1173.00,1252.00
13.00,3.00,1.00,7.00,1.00,1.00,132.00,99.00,1223.00,1289.00
14.00,3.00,2.00,8.00,1.00,1.00,262.00,99.00,1248.00,1379.00
15.00,1.00,1.00,10.00,1.00,0.00,168.00,99.00,1298.00,1382.00
16.00,1.00,3.00,3.00,0.00,0.00,236.00,99.00,1123.00,1241.00
17.00,0.00,0.00,4.00,2.00,0.00,136.00,99.00,1148.00,1216.00
18.00,0.00,3.00,2.00,2.00,0.00,288.00,99.00,1098.00,1242.00
19.00,1.00,2.00,9.00,3.00,1.00,234.00,99.00,1273.00,1390.00
20.00,3.00,3.00,8.00,0.00,1.00,192.00,99.00,1248.00,1344.00
21.00,3.00,1.00,5.00,1.00,1.00,140.00,99.00,1173.00,1243.00
22.00,2.00,2.00,8.00,2.00,1.00,270.00,99.00,1248.00,1383.00
23.00,0.00,1.00,9.00,3.00,0.00,158.00,99.00,1273.00,1352.00
24.00,2.00,0.00,7.00,2.00,1.00,124.00,99.00,1223.00,1285.00
25.00,0.00,3.00,6.00,1.00,1.00,260.00,99.00,1198.00,1328.00
26.00,3.00,1.00,8.00,3.00,0.00,130.00,99.00,1248.00,1313.00
27.00,2.00,2.00,3.00,2.00,1.00,266.00,99.00,1123.00,1256.00
28.00,0.00,0.00,0.00,2.00,0.00,134.00,99.00,1048.00,1115.00
29.00,3.00,1.00,0.00,3.00,0.00,160.00,99.00,1048.00,1128.00
30.00,0.00,2.00,2.00,0.00,1.00,280.00,99.00,1098.00,1238.00
31.00,0.00,0.00,1.00,2.00,0.00,140.00,99.00,1073.00,1143.00
32.00,1.00,1.00,8.00,1.00,0.00,168.00,99.00,1248.00,1332.00
33.00,3.00,2.00,5.00,2.00,0.00,324.00,99.00,1173.00,1335.00
34.00,1.00,0.00,0.00,2.00,1.00,106.00,99.00,1048.00,1101.00
35.00,1.00,2.00,4.00,3.00,1.00,248.00,99.00,1148.00,1272.00
36.00,2.00,2.00,2.00,2.00,1.00,218.00,99.00,1098.00,1207.00
37.00,3.00,1.00,1.00,1.00,1.00,118.00,99.00,1073.00,1132.00
38.00,1.00,0.00,3.00,0.00,0.00,140.00,99.00,1123.00,1193.00
39.00,0.00,0.00,0.00,0.00,1.00,132.00,99.00,1048.00,1114.00
40.00,3.00,3.00,9.00,0.00,1.00,266.00,99.00,1273.00,1406.00
41.00,2.00,0.00,5.00,2.00,1.00,136.00,99.00,1173.00,1241.00
42.00,3.00,2.00,3.00,1.00,1.00,220.00,99.00,1123.00,1233.00
43.00,3.00,2.00,0.00,1.00,1.00,210.00,99.00,1048.00,1153.00
44.00,0.00,1.00,6.00,1.00,1.00,138.00,99.00,1198.00,1267.00
45.00,0.00,3.00,10.00,1.00,1.00,402.00,99.00,1298.00,1499.00
46.00,2.00,3.00,0.00,3.00,1.00,288.00,99.00,1048.00,1192.00
47.00,1.00,2.00,6.00,2.00,0.00,378.00,99.00,1198.00,1387.00
