# trial,instr,stim,isi,response,accuracy,rt,instr_onset,stim_onset,resp_onset
0.00,1.00,1.00,5.00,3.00,1.00,222.00,99.00,1173.00,1284.00
1.00,3.00,3.00,7.00,0.00,1.00,324.00,99.00,1223.00,1385.00
2.00,2.00,3.00,9.00,3.00,1.00,312.00,99.00,1273.00,1429.00
3.00,0.00,0.00,8.00,0.00,1.00,156.00,99.00,1248.00,1326.00
4.00,2.00,1.00,4.00,3.00,1.00,142.00,99.00,1148.00,1219.00
5.00,0.00,2.00,8.00,3.00,0.00,362.00,99.00,1248.00,1429.00
6.00,0.00,0.00,1.00,0.00,1.00,222.00,99.00,1073.00,1184.00
7.00,0.00,3.00,6.00,1.00,1.00,242.00,99.00,1198.00,1319.00
8.00,0.00,1.00,3.00,3.00,0.00,196.00,99.00,1123.00,1221.00
9.00,1.00,3.00,4.00,2.00,1.00,322.00,99.00,1148.00,1309.00
10.00,1.00,2.00,7.00,3.00,1.00,368.00,99.00,1223.00,1407.00
11.00,2.00,2.00,5.00,2.00,1.00,238.00,99.00,1173.00,1292.00
12.00,2.00,1.00,9.00,1.00,0.00,162.00,99.00,1273.00,1354.00
13.00,2.00,3.00,2.00,3.00,1.00,246.00,99.00,1098.00,1221.00
14.00,3.00,1.00,0.00,1.00,1.00,160.00,99.00,1048.00,1128.00
15.00,3.00,3.00,3.00,0.00,1.00,292.00,99.00,1123.00,1269.00
16.00,3.00,0.00,10.00,0.00,1.00,198.00,99.00,1298.00,1397.00
17.00,3.00,1.00,6.00,1.00,1.00,158.00,99.00,1198.00,1277.00
18.00,0.00,2.00,9.00,0.00,1.00,230.00,99.00,1273.00,1388.00
19.00,2.00,3.00,2.00,3.00,1.00,270.00,99.00,1098.00,1233.00
20.00,3.00,2.00,9.00,1.00,1.00,262.00,99.00,1273.00,1404.00
21.00,1.00,0.00,2.00,2.00,1.00,162.00,99.00,1098.00,1179.00
22.00,1.00,1.00,3.00,3.00,1.00,166.00,99.00,1123.00,1206.00
23.00,2.00,2.00,5.00,2.00,1.00,276.00,99.00,1173.00,1311.00
24.00,1.00,1.00,10.00,3.00,1.00,168.00,99.00,1298.00,1382.00
25.00,3.00,1.00,9.00,1.00,1.00,186.00,99.00,1273.00,1366.00
26.00,1.00,2.00,5.00,3.00,1.00,256.00,99.00,1173.00,1301.00
27.00,3.00,0.00,8.00,2.00,0.00,172.00,99.00,1248.00,1334.00
28.00,1.00,3.00,7.00,2.00,1.00,218.00,99.00,1223.00,1332.00
29.00,1.00,2.00,6.00,0.00,0.00,272.00,99.00,1198.00,1334.00
30.00,2.00,0.00,3.00,2.00,1.00,132.00,99.00,1123.00,1189.00
